PC	covar	n	r	p
PC857	SMTSISCH	1301	-0.01945297430596082	0.4832727108385233
PC858	SMRIN	1301	-0.03600627894108355	0.19432288334121844
PC858	SMTSISCH	1301	-0.004364023393739165	0.8750422662937101
PC859	SMRIN	1301	0.016862145930845066	0.5434092256200269
PC859	SMTSISCH	1301	0.0030179698650656993	0.9133992701705718
PC860	SMRIN	1301	0.02960369214051805	0.2859744483187417
PC860	SMTSISCH	1301	-0.015994944475523118	0.5643380820762671
PC861	SMRIN	1301	-0.0044628427847141355	0.872236722469268
PC861	SMTSISCH	1301	-8.139308474345558e-4	0.9766015886106412
PC862	SMRIN	1301	-0.0024611149550420553	0.9293317053011219
PC862	SMTSISCH	1301	-0.0028070654978323453	0.9194298143121925
PC863	SMRIN	1301	0.005423661463595975	0.8450473399306911
PC863	SMTSISCH	1301	0.010418196364743728	0.7073430469871402
PC864	SMRIN	1301	-0.021785694157394994	0.43237484262915127
PC864	SMTSISCH	1301	0.003731333435787393	0.8930404407662513
PC865	SMRIN	1301	-0.01981883215119041	0.47508128776177594
PC865	SMTSISCH	1301	-0.008512450184942351	0.7590342745147126
PC866	SMRIN	1301	-0.013286594016393323	0.6320811631151575
PC866	SMTSISCH	1301	-0.021891888405223527	0.4301340247383594
PC867	SMRIN	1301	-0.04410927148415266	0.11178101958989185
PC867	SMTSISCH	1301	0.027341380579380486	0.3244164108013011
PC868	SMRIN	1301	-0.010516936344540989	0.7046988553632023
PC868	SMTSISCH	1301	0.023164526239661493	0.40380840381826866
PC869	SMRIN	1301	0.013300555623241292	0.631723214335671
PC869	SMTSISCH	1301	0.006547413970317523	0.8134818115244027
PC870	SMRIN	1301	-0.01444859543656605	0.602591047890574
PC870	SMTSISCH	1301	-0.016432307306120813	0.5537345086793203
PC871	SMRIN	1301	-0.0050974722548843615	0.8542589203190459
PC871	SMTSISCH	1301	-0.01653247456651223	0.5513198075016622
PC872	SMRIN	1301	0.005124663704879763	0.8534902572361976
PC872	SMTSISCH	1301	0.01875983768344227	0.4989995401961287
PC873	SMRIN	1301	-0.0020545210913858274	0.9409832173459246
PC873	SMTSISCH	1301	0.031139844052154107	0.26169778599592053
PC874	SMRIN	1301	-0.01998886009978868	0.4713004889238228
PC874	SMTSISCH	1301	0.001837781666893203	0.9471995057945732
PC875	SMRIN	1301	0.04083279159977469	0.14101774788785423
PC875	SMTSISCH	1301	0.016140607034441316	0.5607957659488112
PC876	SMRIN	1301	-0.0038971941938086606	0.8883164768951665
PC876	SMTSISCH	1301	-0.014187507922070484	0.6091631153088215
PC877	SMRIN	1301	-0.01536426455948369	0.5797982423693764
PC877	SMTSISCH	1301	0.01554010646771394	0.5754678452498699
PC878	SMRIN	1301	-0.017279894736599733	0.5334669382048998
PC878	SMTSISCH	1301	0.017902858480111607	0.518813162138396
PC879	SMRIN	1301	0.008458845432909182	0.7605051764698066
PC879	SMTSISCH	1301	-0.013989086887368501	0.6141789428216209
PC880	SMRIN	1301	0.003068440721395041	0.9119568447708106
PC880	SMTSISCH	1301	-0.016596161775827664	0.5497872132898757
PC881	SMRIN	1301	0.006342193729032115	0.8192253827897495
PC881	SMTSISCH	1301	-0.0051210418093476096	0.8535926349965148
PC882	SMRIN	1301	-0.008853161092793122	0.7497057988684936
PC882	SMTSISCH	1301	8.684541034474067e-4	0.9750346806821413
PC883	SMRIN	1301	0.012224164768705824	0.6595672991929867
PC883	SMTSISCH	1301	0.010249947438634697	0.7118567604656052
PC884	SMRIN	1301	-0.010161921189747085	0.7142223295556841
PC884	SMTSISCH	1301	0.00404080918860285	0.884229297832158
PC885	SMRIN	1301	-0.03345246038928566	0.22789960081607477
PC885	SMTSISCH	1301	1.774220721319114e-4	0.9948988775759673
PC886	SMRIN	1301	-0.01773722772411059	0.5226888748261777
PC886	SMTSISCH	1301	0.030088768086967695	0.2781496046442919
PC887	SMRIN	1301	-0.019368194974764927	0.4851817605732014
PC887	SMTSISCH	1301	0.0398215816699207	0.15113657537553515
PC888	SMRIN	1301	-0.02525086181166184	0.3627948218272926
PC888	SMTSISCH	1301	-0.014460875085676525	0.60228273251599
PC889	SMRIN	1301	-0.007268126445061934	0.7933921676007989
PC889	SMTSISCH	1301	0.006747625608171225	0.8078880534949391
PC890	SMRIN	1301	-0.007348971499507932	0.7911468891910363
PC890	SMTSISCH	1301	-0.0026660401839928133	0.923464860738741
PC891	SMRIN	1301	-0.027140578883192164	0.32798382850255725
PC891	SMTSISCH	1301	0.013487770723230562	0.626931735905021
PC892	SMRIN	1301	0.03340723780669222	0.22852924083953383
PC892	SMTSISCH	1301	0.010457639737761575	0.7062863543390309
PC893	SMRIN	1301	-0.021912578118391923	0.42969823378789385
PC893	SMTSISCH	1301	0.011011004345467462	0.691522073606704
PC894	SMRIN	1301	-0.016782266727961178	0.5453207641558837
PC894	SMTSISCH	1301	-0.006810497821190356	0.8061334602163788
PC895	SMRIN	1301	-0.033790512340991744	0.2232319471217999
PC895	SMTSISCH	1301	0.002314034608652045	0.9335448822325627
PC896	SMRIN	1301	0.0021128578537363196	0.9393106620636686
PC896	SMTSISCH	1301	-0.019183013240118296	0.4893658052632427
PC897	SMRIN	1301	0.010899577670921637	0.6944858536560902
PC897	SMTSISCH	1301	0.0021492404312735756	0.9382676833308384
PC898	SMRIN	1301	0.0100911253613475	0.716126851379594
PC898	SMTSISCH	1301	0.0019846897216359437	0.9429856722500672
PC899	SMRIN	1301	-0.03211342010220292	0.24706968647749722
PC899	SMTSISCH	1301	-0.01555913007678765	0.575000273975782
PC900	SMRIN	1301	-0.020427084533144638	0.46163283875521177
PC900	SMTSISCH	1301	-0.016618719587861507	0.5492448765745432
PC901	SMRIN	1301	0.01552882170570213	0.5757452922394989
PC901	SMTSISCH	1301	0.008161807347966215	0.7686713790172419
PC902	SMRIN	1301	0.014375981739407994	0.6044156696703779
PC902	SMTSISCH	1301	0.0013448567841019116	0.9613484135627641
PC903	SMRIN	1301	0.015114894801818086	0.585965424932409
PC903	SMTSISCH	1301	-0.0019093416191517446	0.9451467260517616
PC904	SMRIN	1301	-0.04093861630835919	0.13998960462162277
PC904	SMTSISCH	1301	-0.022099407417157865	0.42577463421363393
PC905	SMRIN	1301	0.002014741241106137	0.9421238826920217
PC905	SMTSISCH	1301	-0.006151115529122698	0.824581886136759
PC906	SMRIN	1301	-0.0028759531761941236	0.91745953193379
PC906	SMTSISCH	1301	0.028091250356705077	0.3113182738828315
PC907	SMRIN	1301	-0.021039124848714962	0.44831772312763885
PC907	SMTSISCH	1301	-0.014591055427740179	0.5990185620077002
PC908	SMRIN	1301	-0.008687895334746391	0.7542262124144754
PC908	SMTSISCH	1301	-0.00969999604296198	0.7266803912779018
PC909	SMRIN	1301	0.013496306421676263	0.6267136502558813
PC909	SMTSISCH	1301	-0.013375399170167323	0.6298058411743912
PC910	SMRIN	1301	0.015868334215965663	0.5674257854874682
PC910	SMTSISCH	1301	0.020171222585768762	0.4672639069291843
PC911	SMRIN	1301	0.007319872945750767	0.7919548337544191
PC911	SMTSISCH	1301	-0.012664326552493308	0.6481213498421485
PC912	SMRIN	1301	0.00938918574819822	0.7351039595605502
PC912	SMTSISCH	1301	0.0031183942818219456	0.9105294886111774
PC913	SMRIN	1301	0.010950095204255017	0.6931415826668849
PC913	SMTSISCH	1301	-0.014799426848676498	0.5938105530531252
PC914	SMRIN	1301	0.005971232523735764	0.8296320263312096
PC914	SMTSISCH	1301	0.007755554320936347	0.7798816032222761
PC915	SMRIN	1301	0.051772582771512546	0.061920877574432535
PC915	SMTSISCH	1301	0.005330531213787934	0.8476752373342199
PC916	SMRIN	1301	-0.022455019494169042	0.41836441356657383
PC916	SMTSISCH	1301	-0.0031947374316833328	0.9083486438846684
PC917	SMRIN	1301	0.02260466713934096	0.415268878326691
PC917	SMTSISCH	1301	-0.025483882411555477	0.3583815518676806
PC918	SMRIN	1301	-0.01432918674735537	0.6055928351576172
PC918	SMTSISCH	1301	-0.03137442016612808	0.25811973861019244
PC919	SMRIN	1301	-0.0021227038184835063	0.9390283976215739
PC919	SMTSISCH	1301	0.0012351608608952539	0.9644989359965106
PC920	SMRIN	1301	0.019384785855883067	0.4848078485964775
PC920	SMTSISCH	1301	0.016826320698109513	0.5442661243842769
PC921	SMRIN	1301	-0.023391767602789545	0.3992111988620499
PC921	SMTSISCH	1301	0.006735636416385176	0.8082227492830305
PC922	SMRIN	1301	-0.008908006778733104	0.7482075253075957
PC922	SMTSISCH	1301	0.0013247116630328013	0.9619269479033192
PC923	SMRIN	1301	0.0436294399684035	0.1157366329050758
PC923	SMTSISCH	1301	0.01711987241239931	0.5372645423228367
PC924	SMRIN	1301	3.001338717852722e-4	0.9913708581410468
PC924	SMTSISCH	1301	0.003587134111128154	0.8971505429499185
PC925	SMRIN	1301	-0.003053663846401508	0.9123791288016783
PC925	SMTSISCH	1301	0.003021689787436976	0.913292947337623
PC926	SMRIN	1301	0.017312411914015866	0.5326969098308882
PC926	SMTSISCH	1301	0.010971104574634155	0.6925828072346691
PC927	SMRIN	1301	0.012213141463537963	0.659854987471762
PC927	SMTSISCH	1301	-0.040004705965945485	0.14926425139467342
PC928	SMRIN	1301	0.03298977447133248	0.23440011891291473
PC928	SMTSISCH	1301	0.008603034723452248	0.7565506364337055
PC929	SMRIN	1301	0.021470001706843527	0.43907604174415393
PC929	SMTSISCH	1301	0.01872035234458683	0.49990354359483413
PC930	SMRIN	1301	-0.020392897431056618	0.46238303824343496
PC930	SMTSISCH	1301	0.0183631377590268	0.5081211463891657
PC931	SMRIN	1301	0.008742790867449215	0.7527237466082013
PC931	SMTSISCH	1301	-0.007247843918261761	0.7939557356775822
PC932	SMRIN	1301	0.0016020127004024018	0.9539652144043328
PC932	SMTSISCH	1301	-0.011561486638437238	0.6769500095759937
PC933	SMRIN	1301	0.008024284969834124	0.7724609210913884
PC933	SMTSISCH	1301	0.019369358724509043	0.48515552782864424
PC934	SMRIN	1301	-0.0032734859910763902	0.9060998082935651
PC934	SMTSISCH	1301	-0.0011548952707208886	0.9668045579506753
PC935	SMRIN	1301	0.004049012298143716	0.8839959350846082
PC935	SMTSISCH	1301	-0.035471493724860755	0.2010353973327044
PC936	SMRIN	1301	-0.02788331670231471	0.3149148908708739
PC936	SMTSISCH	1301	0.0023330677770269114	0.9329995620288083
PC937	SMRIN	1301	0.012033535919197286	0.6645494189833294
PC937	SMTSISCH	1301	-0.012652747685292325	0.6484214000451312
PC938	SMRIN	1301	0.003102194773952709	0.9109923365036002
PC938	SMTSISCH	1301	0.009606764449060836	0.7292037405380476
PC939	SMRIN	1301	-0.021842759311034604	0.43116986555536996
PC939	SMTSISCH	1301	-0.009801040357946893	0.7239489289842655
PC940	SMRIN	1301	-0.017943566412853586	0.5178628832400318
PC940	SMTSISCH	1301	0.012047423368937951	0.6641859642263928
PC941	SMRIN	1301	-0.010454541489651427	0.706369336342127
PC941	SMTSISCH	1301	-0.021861478352815076	0.4307750218612063
PC942	SMRIN	1301	0.003302534003145809	0.9052704682743535
PC942	SMTSISCH	1301	0.006689439288046765	0.8095127368410908
PC943	SMRIN	1301	0.0027204672094823064	0.9219073441876932
PC943	SMTSISCH	1301	-0.012728855185112103	0.6464502267008412
PC944	SMRIN	1301	-0.006100345710505564	0.8260065027025779
PC944	SMTSISCH	1301	-0.007710596872745469	0.7811250292684098
PC945	SMRIN	1301	-0.0110034182040415	0.6917237043671824
PC945	SMTSISCH	1301	-0.012119062303808265	0.6623123235811343
PC946	SMRIN	1301	0.019165369179477008	0.48976546990537573
PC946	SMTSISCH	1301	-9.093882048076183e-5	0.9973853738821362
PC947	SMRIN	1301	-0.0055176708043662	0.842396382448455
PC947	SMTSISCH	1301	0.01031883455991209	0.7100074546891408
PC948	SMRIN	1301	0.005923016549433926	0.8309868745636231
PC948	SMTSISCH	1301	-0.004733934546793905	0.8645485997497688
PC949	SMRIN	1301	-0.03288565330824917	0.2358808802697471
PC949	SMTSISCH	1301	0.001123550315781689	0.9677050153284303
PC950	SMRIN	1301	-0.018443872760626156	0.5062576939712762
PC950	SMTSISCH	1301	-0.009641402373699858	0.7282659078828542
PC951	SMRIN	1301	-4.7266393228801026e-4	0.9864108421039565
PC951	SMTSISCH	1301	-5.567378374790579e-4	0.9839940043409824
PC952	SMRIN	1301	-0.027715380481440448	0.3178395068710172
PC952	SMTSISCH	1301	0.008911503161784325	0.7481120433002595
PC953	SMRIN	1301	-0.007394528585719457	0.789882410670325
PC953	SMTSISCH	1301	-0.001187472595668858	0.9658687426716182
PC954	SMRIN	1301	0.009251359098590725	0.7388496116955268
PC954	SMTSISCH	1301	0.0072850806705024515	0.792921162008325
PC955	SMRIN	1301	0.006634330921752362	0.8110522339002884
PC955	SMTSISCH	1301	0.004303261342384594	0.8767681201632997
PC956	SMRIN	1301	0.01573596182963379	0.5706626287599816
PC956	SMTSISCH	1301	-0.006404391621823774	0.8174835899006865
PC957	SMRIN	1301	0.006895830779566986	0.8037536083681329
PC957	SMTSISCH	1301	-0.0049489701129380665	0.8584592814478335
PC958	SMRIN	1301	-0.03644638206667872	0.188923221240348
PC958	SMTSISCH	1301	0.012235336255737422	0.659275794937718
PC959	SMRIN	1301	0.0346714514436513	0.21139040069801993
PC959	SMTSISCH	1301	-0.017636411944823013	0.5250551868592164
PC960	SMRIN	1301	-0.012852384980392463	0.6432560978184966
PC960	SMTSISCH	1301	-0.011488732090602116	0.678869159475787
PC961	SMRIN	1301	0.0017186748561717063	0.9506169918004331
PC961	SMTSISCH	1301	0.009079670295985876	0.7435241829342921
PC962	SMRIN	1301	-0.009198931582795214	0.7402760426808537
PC962	SMTSISCH	1301	-0.002655286004949405	0.9237726436774929
PC963	SMRIN	1301	-0.0013762229471423202	0.9604476701563899
PC963	SMTSISCH	1301	-1.0926908373629376e-4	0.9968583540884148
PC964	SMRIN	1301	0.00744475725504738	0.788488908481836
PC964	SMTSISCH	1301	-0.003573118610892841	0.89755017449726
PC965	SMRIN	1301	-0.014850721191862206	0.5925316899629143
PC965	SMTSISCH	1301	0.005199416351832659	0.8513778257136909
PC966	SMRIN	1301	0.0028390347474977957	0.9185153876006276
PC966	SMTSISCH	1301	0.004850264387074961	0.8612533816650403
PC967	SMRIN	1301	-0.0228188811649451	0.4108613585597082
PC967	SMTSISCH	1301	0.007243942756337484	0.7940641452690445
PC968	SMRIN	1301	0.004058636338731393	0.8837221623889508
PC968	SMTSISCH	1301	0.006674269085462256	0.8099364556277641
PC969	SMRIN	1301	0.011464664391649965	0.6795044861266981
PC969	SMTSISCH	1301	-0.0057403711274782564	0.836123651868657
PC970	SMRIN	1301	-0.041005977400927984	0.13933816256885712
PC970	SMTSISCH	1301	0.03401648980102016	0.22015010604959862
PC971	SMRIN	1301	2.684442267306871e-4	0.9922819363169438
PC971	SMTSISCH	1301	-0.02119540421048229	0.4449530705960919
PC972	SMRIN	1301	0.025583474839647718	0.3565056634705197
PC972	SMTSISCH	1301	0.001339104399874944	0.9615136104011494
PC973	SMRIN	1301	0.007110656022187916	0.7977704312100604
PC973	SMTSISCH	1301	-0.01207558030432194	0.6634492984250944
PC974	SMRIN	1301	-0.032616693400591215	0.23973645398201346
PC974	SMTSISCH	1301	0.013851555031425704	0.6176661990398431
PC975	SMRIN	1301	0.016566648723890534	0.5504971662556335
PC975	SMTSISCH	1301	0.008916075773022877	0.7479871766217425
PC976	SMRIN	1301	0.019516981088140307	0.4818341175227262
PC976	SMTSISCH	1301	0.018018239853837607	0.5161220603447886
PC977	SMRIN	1301	0.019705619919717383	0.4776079054187713
PC977	SMTSISCH	1301	-0.004521831071946436	0.8705627708490473
PC978	SMRIN	1301	-0.010638354185643765	0.7014522480007626
PC978	SMTSISCH	1301	0.01147090977360916	0.679339601900568
PC979	SMRIN	1301	5.23797099097006e-4	0.9849409218595819
PC979	SMTSISCH	1301	0.019999937229580145	0.47105475060060487
PC980	SMRIN	1301	0.011357493958957353	0.6823362713925255
PC980	SMTSISCH	1301	0.02433201885848287	0.3805262939673084
PC981	SMRIN	1301	-0.005770418581303778	0.8352781017529692
PC981	SMTSISCH	1301	-0.017847160145375962	0.5201148305869647
PC982	SMRIN	1301	-0.011678939209697583	0.6738562177584337
PC982	SMTSISCH	1301	-0.006916024800593224	0.80319068198792265
PC983	SMRIN	1301	-0.009424851477997083	0.7341357081100469
PC983	SMTSISCH	1301	0.002147817149434714	0.9383084825507729
PC984	SMRIN	1301	7.947412321748339e-4	0.9771530880871655
PC984	SMTSISCH	1301	-0.027999011771196125	0.3129103668381423
PC985	SMRIN	1301	0.029358340877063554	0.2899882993874559
PC985	SMTSISCH	1301	0.012823189387657223	0.6440104215484854
PC986	SMRIN	1301	0.012464622745430354	0.6533043564418142
PC986	SMTSISCH	1301	0.016467396544995665	0.55288803479766635
PC987	SMRIN	1301	-0.005246871354370532	0.8500373485665281
PC987	SMTSISCH	1301	-0.022087055120341304	0.4260333981086063
PC988	SMRIN	1301	0.019326488984700182	0.4861223852321356
PC988	SMTSISCH	1301	0.015012182512629178	0.5885144203531396
PC989	SMRIN	1301	-0.022970079899188714	0.4077671705028424
PC989	SMTSISCH	1301	0.015466932701371014	0.5772680151877404
PC990	SMRIN	1301	0.03090402022102961	0.26532923078720666
PC990	SMTSISCH	1301	0.008560938493684889	0.7577045161289266
PC991	SMRIN	1301	0.008732589736330156	0.7530028763597773
PC991	SMTSISCH	1301	-5.315284618550624e-4	0.9847186734367677
PC992	SMRIN	1301	0.01892459789233831	0.49523679435278234
PC992	SMTSISCH	1301	-0.004827124554321386	0.8619086620292711
PC993	SMRIN	1301	-0.012760744064117927	0.6456250445690098
PC993	SMTSISCH	1301	0.004774540198476153	0.8633981130943734
PC994	SMRIN	1301	2.958670913254657e-4	0.9914935275692258
PC994	SMTSISCH	1301	0.010118258436859949	0.7153967186745634
PC995	SMRIN	1301	0.002254824098554579	0.935241523398886
PC995	SMTSISCH	1301	0.004602377090041045	0.8682779970693242
PC996	SMRIN	1301	-0.038241209934217535	0.16804433435196492
PC996	SMTSISCH	1301	0.006119734960325701	0.8254623666448426
PC997	SMRIN	1301	-0.01722160565892308	0.5348486673937398
PC997	SMTSISCH	1301	0.007770854499396151	0.7794585613634623
PC998	SMRIN	1301	-0.008074933770092167	0.7710646158521179
PC998	SMTSISCH	1301	-0.0017190233837416089	0.9506069902782512
PC999	SMRIN	1301	-0.04190843537597741	0.13083382432979765
PC999	SMTSISCH	1301	-0.011582262182734913	0.676402367247801
PC1000	SMRIN	1301	-0.059551055211386	0.03172876309332175
PC1000	SMTSISCH	1301	-0.0037409016754569395	0.892767818214987
PC1001	SMRIN	1301	0.014724773475498186	0.5956740506538348
PC1001	SMTSISCH	1301	0.0015096500082113868	0.9566166171186066
PC1002	SMRIN	1301	-0.014632929598265074	0.59797030498705
PC1002	SMTSISCH	1301	-0.012721751036429306	0.6466341185592319
PC1003	SMRIN	1301	-0.004591008149890959	0.8686004230532332
PC1003	SMTSISCH	1301	0.014330838154833546	0.6055512752279786
PC1004	SMRIN	1301	-0.008235921740240302	0.7666313768686952
PC1004	SMTSISCH	1301	0.020483521459998273	0.46039587753916056
PC1005	SMRIN	1301	0.0016390065647334552	0.9529033938694463
PC1005	SMTSISCH	1301	-0.01220233498164566	0.6601370658299308
PC1006	SMRIN	1301	-0.010062857333230127	0.7168878007416707
PC1006	SMTSISCH	1301	-0.0036902851945740155	0.8942101484170506
PC1007	SMRIN	1301	7.076987503790315e-4	0.9796547764242338
PC1007	SMTSISCH	1301	0.010810571024553241	0.6968566540913732
PC1008	SMRIN	1301	0.017434170287004065	0.5298185896392755
PC1008	SMTSISCH	1301	-0.004955050539204588	0.8582872180457373
PC1009	SMRIN	1301	0.012288293272505312	0.6578946598191999
PC1009	SMTSISCH	1301	-0.024603762857305003	0.3752277252648528
PC1010	SMRIN	1301	-0.032020587109743884	0.24843932554855108
PC1010	SMTSISCH	1301	-0.02382764646331318	0.3904816743957863
PC1011	SMRIN	1301	0.019618352886732304	0.47956049012310753
PC1011	SMTSISCH	1301	-2.2497932175395637e-4	0.9935315696530582
PC1012	SMRIN	1301	0.03914170866830832	0.15824440402104215
PC1012	SMTSISCH	1301	0.004323462168112745	0.8761942810039915
PC1013	SMRIN	1301	0.008400077230586393	0.7621187565262766
PC1013	SMTSISCH	1301	0.006927464994943327	0.8028718215749193
PC1014	SMRIN	1301	-0.018208251383969823	0.5117061301822915
PC1014	SMTSISCH	1301	-0.020372727754113848	0.4628259587668061
PC1015	SMRIN	1301	-0.01229038270080792	0.6578401907640135
PC1015	SMTSISCH	1301	-0.004414470945737681	0.8736098306852818
PC1016	SMRIN	1301	0.01544155647926983	0.5778929214363788
PC1016	SMTSISCH	1301	0.027510795907966394	0.3214263007958336
PC1017	SMRIN	1301	0.012045686886324965	0.6642314061888566
PC1017	SMTSISCH	1301	0.005066269407677263	0.8551411500614601
PC1018	SMRIN	1301	0.009467397910006494	0.7329812118995958
PC1018	SMTSISCH	1301	-0.013940074773136347	0.6154206998264005
PC1019	SMRIN	1301	0.007493405132069863	0.7871399065883992
PC1019	SMTSISCH	1301	-0.009080966478316384	0.7434888561290696
PC1020	SMRIN	1301	-0.02719743855905556	0.3269710961103136
PC1020	SMTSISCH	1301	-0.030617910201907454	0.26978138537473895
PC1021	SMRIN	1301	-0.03520730995576714	0.20441305582961805
PC1021	SMTSISCH	1301	-0.007192849242754035	0.7954843516699732
PC1022	SMRIN	1301	0.023974344331746576	0.3875699532137383
PC1022	SMTSISCH	1301	0.015608234039954814	0.5737942035597992
PC1023	SMRIN	1301	0.006811614844401321	0.8061022959051266
PC1023	SMTSISCH	1301	0.0016803402808553314	0.9517171071070419
PC1024	SMRIN	1301	-0.034075822515107344	0.21934601432889458
PC1024	SMTSISCH	1301	-0.001729202393255412	0.9503148917438035
PC1025	SMRIN	1301	0.043434223636613645	0.1173770666144194
PC1025	SMTSISCH	1301	0.005673061710331094	0.8380184570929866
PC1026	SMRIN	1301	-0.022059826544355544	0.4266041234807174
PC1026	SMTSISCH	1301	-0.020359653753367884	0.46311318639416765
PC1027	SMRIN	1301	0.025068013109437993	0.36628155736065704
PC1027	SMTSISCH	1301	0.013510544532333474	0.6263499414669655
PC1028	SMRIN	1301	-0.020739370856051504	0.4548115646282086
PC1028	SMTSISCH	1301	-0.02968629495628411	0.28463157614145546
PC1029	SMRIN	1301	-0.03470502179152151	0.21094829829936218
PC1029	SMTSISCH	1301	-0.010688722483456571	0.7001070355442054
PC1030	SMRIN	1301	-0.0031473636188422034	0.9097018603712257
PC1030	SMTSISCH	1301	0.009850152468638997	0.722622579086049
PC1031	SMRIN	1301	0.02357669111720508	0.395493423638015
PC1031	SMTSISCH	1301	-0.017887178805962724	0.5191794255999564
PC1032	SMRIN	1301	0.028286039648284533	0.30797365866744386
PC1032	SMTSISCH	1301	0.0010278119521291845	0.9704555742779715
PC1033	SMRIN	1301	0.016888200983459504	0.5427864400437047
PC1033	SMTSISCH	1301	-4.990137005787037e-4	0.9856533617722135
PC1034	SMRIN	1301	0.008018759636264253	0.7726132901904054
PC1034	SMTSISCH	1301	-0.016520148887293903	0.5516166596424867
PC1035	SMRIN	1301	-0.01972037893084393	0.4772781050875793
PC1035	SMTSISCH	1301	-0.03200577722300266	0.24865831732203905
PC1036	SMRIN	1301	-0.0023890624269751505	0.9313954397411918
PC1036	SMTSISCH	1301	-0.02073852173817169	0.45483003469791405
PC1037	SMRIN	1301	-0.01668226349738323	0.5477185672680185
PC1037	SMTSISCH	1301	0.00992760220364475	0.7205326190686256
PC1038	SMRIN	1301	-0.011887455190034205	0.6683773237248778
PC1038	SMTSISCH	1301	0.007191699661892814	0.7955163134752629
PC1039	SMRIN	1301	-0.01654718497624165	0.5509656241297107
PC1039	SMTSISCH	1301	-0.009727473759966302	0.7259372595077267
PC1040	SMRIN	1301	-0.024632866458488632	0.37466296398323007
PC1040	SMTSISCH	1301	-0.018999269770536453	0.4935364581227246
PC1041	SMRIN	1301	-0.011438102586472572	0.6802059149017862
PC1041	SMTSISCH	1301	0.008530894978588895	0.7585283546645736
PC1042	SMRIN	1301	-0.03327158068971005	0.2304254329150305
PC1042	SMTSISCH	1301	-0.0042413692032725395	0.8785266742461717
PC1043	SMRIN	1301	-0.01083554022424553	0.6961912693470844
PC1043	SMTSISCH	1301	-0.0032967410847773294	0.9054358517292318
PC1044	SMRIN	1301	0.004457696049640632	0.8723828021682853
PC1044	SMTSISCH	1301	-0.01207251635079879	0.6635294444551845
PC1045	SMRIN	1301	0.013544193000624542	0.6254907609854858
PC1045	SMTSISCH	1301	-0.00842079682449276	0.7615497468529526
PC1046	SMRIN	1301	-0.024070567637698468	0.3856672720531481
PC1046	SMTSISCH	1301	0.011604630057401595	0.6758129422399461
PC1047	SMRIN	1301	-0.013006181183446664	0.6392885554931322
PC1047	SMTSISCH	1301	-0.0010723825426231048	0.9691750175267444
PC1048	SMRIN	1301	0.027006854608811897	0.3303736055916281
PC1048	SMTSISCH	1301	0.015348093863799086	0.5801972376603789
PC1049	SMRIN	1301	0.00495210079856052	0.8583706887244987
PC1049	SMTSISCH	1301	-0.007995613760760195	0.773251666437474
PC1050	SMRIN	1301	-0.006877681309451271	0.8042596278371311
PC1050	SMTSISCH	1301	0.02517584292171564	0.36422283594514504
PC1051	SMRIN	1301	0.016724400870565932	0.5467075941615124
PC1051	SMTSISCH	1301	0.0023160008119064235	0.9334885470033149
PC1052	SMRIN	1301	0.004285383750136404	0.8772760178634336
PC1052	SMTSISCH	1301	-0.01637627996874455	0.5550873947809953
PC1053	SMRIN	1301	-0.013365454266453209	0.6300604707420594
PC1053	SMTSISCH	1301	-0.015499467787782177	0.576467282604602
PC1054	SMRIN	1301	0.047291995999498584	0.08817441864782502
PC1054	SMTSISCH	1301	-0.016744617990749597	0.5462228665423638
PC1055	SMRIN	1301	0.030303140659919157	0.274738341496068
PC1055	SMTSISCH	1301	-0.007986185453810017	0.7735117483910012
PC1056	SMRIN	1301	-0.03505307033190556	0.20640401466170227
PC1056	SMTSISCH	1301	-0.01781784799961565	0.5208005294143221
PC1057	SMRIN	1301	0.01723390534947906	0.5345569560366035
PC1057	SMTSISCH	1301	-0.017948527779180497	0.5177471274830021
PC1058	SMRIN	1301	-0.02134086365405813	0.44183433361797175
PC1058	SMTSISCH	1301	0.005726903293318102	0.836502704798712
PC1059	SMRIN	1301	-0.03678980825844515	0.1847870708991638
PC1059	SMTSISCH	1301	0.010190068750941474	0.7134656077735385
PC1060	SMRIN	1301	0.013097062966595617	0.6369488686075142
PC1060	SMTSISCH	1301	-0.02055616620504469	0.45880640957875163
PC1061	SMRIN	1301	-0.0074202032493574455	0.7891700301168575
PC1061	SMTSISCH	1301	-0.025037718182070765	0.366861259956488
PC1062	SMRIN	1301	0.021546100415247467	0.43745526743505236
PC1062	SMTSISCH	1301	0.0034749198089854567	0.900350892569427
PC1063	SMRIN	1301	0.03724440118550132	0.17941550183846028
PC1063	SMTSISCH	1301	0.019093019302163526	0.4914061371955345
PC1064	SMRIN	1301	-0.0664748773668843	0.016482367317944554
PC1064	SMTSISCH	1301	-0.0019606806755293146	0.9436742293270803
PC1065	SMRIN	1301	-0.001092012452418733	0.9686110559628307
PC1065	SMTSISCH	1301	0.018314699201504456	0.5092408840473568
PC1066	SMRIN	1301	-0.0030640297117786692	0.9120828971722857
PC1066	SMTSISCH	1301	-0.003451675642344593	0.9010140198439538
PC1067	SMRIN	1301	-0.0017439661673744299	0.9498912399091337
PC1067	SMTSISCH	1301	0.015056153187262042	0.587422580499005
PC1068	SMRIN	1301	-0.013800411082689062	0.6189652088731378
PC1068	SMTSISCH	1301	0.01834890599330362	0.5084500033796748
PC1069	SMRIN	1301	0.04404056746545957	0.11234077444668857
