gene_id	loading
ENSG00000198910.14	0.015502217172991535
ENSG00000135925.9	0.015500241730140264
ENSG00000117228.11	0.015476561727666127
ENSG00000127863.16	0.015466380683763586
ENSG00000108018.16	0.015464169602036153
ENSG00000092758.18	0.015463504807763984
ENSG00000286518.1	0.015462347055398864
ENSG00000135842.17	0.015452896424357787
ENSG00000103056.12	0.015445155604309218
ENSG00000198108.4	0.015414920264557505
ENSG00000172247.4	0.015402615512914093
ENSG00000124772.12	0.015402518371139661
ENSG00000163462.19	0.015395606353579398
ENSG00000233622.3	0.015388515551681189
ENSG00000143494.16	0.015387891121461888
ENSG00000260517.3	0.015387764259058441
ENSG00000115523.17	0.01538208663105951
ENSG00000285704.1	0.015378213624696074
ENSG00000257894.2	0.015376540390709773
ENSG00000172789.4	0.015362239725499521
ENSG00000229236.3	0.015352548895492858
ENSG00000187634.13	0.015336373510727587
ENSG00000106976.21	0.015318401951136307
ENSG00000166592.12	0.015300767805690335
ENSG00000138944.8	0.015281371086058263
ENSG00000107518.18	0.0152712732760564
ENSG00000094755.17	0.015267688981566037
ENSG00000276170.5	0.015250231077741372
ENSG00000268460.2	0.015248467829351246
ENSG00000203685.11	0.015236744818687175
ENSG00000279821.1	0.015224929010123288
ENSG00000176387.7	0.015221168856644578
ENSG00000129521.15	0.015209401369584354
ENSG00000184058.15	0.015199008650713934
ENSG00000168952.16	0.015196633628942986
ENSG00000181291.8	0.015193370354627424
ENSG00000150625.17	0.01517570944008805
