PC	covar	n	p
PC970	SMCENTER	1301	0.9041257022567093
PC970	SMNABTCH	1301	0.7683728830274557
PC970	SMGEBTCH	1301	0.9709994252278387
PC971	SMCENTER	1301	0.25072979751637753
PC971	SMNABTCH	1301	0.6720625771807833
PC971	SMGEBTCH	1301	0.9847917020194459
PC972	SMCENTER	1301	0.48533315859972614
PC972	SMNABTCH	1301	0.8094744147876549
PC972	SMGEBTCH	1301	0.31550071181921857
PC973	SMCENTER	1301	0.9928313908427315
PC973	SMNABTCH	1301	0.977741971039518
PC973	SMGEBTCH	1301	0.7697190066168927
PC974	SMCENTER	1301	0.7308388651096154
PC974	SMNABTCH	1301	0.6691156853515634
PC974	SMGEBTCH	1301	0.8881321601847383
PC975	SMCENTER	1301	0.9066215276888385
PC975	SMNABTCH	1301	0.4759520231583714
PC975	SMGEBTCH	1301	0.9125551720224261
PC976	SMCENTER	1301	0.2191012121327568
PC976	SMNABTCH	1301	0.8711503896006291
PC976	SMGEBTCH	1301	0.7392670114201016
PC977	SMCENTER	1301	0.9140400088888259
PC977	SMNABTCH	1301	0.531021361069297
PC977	SMGEBTCH	1301	0.58809851033843
PC978	SMCENTER	1301	0.953189443264477
PC978	SMNABTCH	1301	0.07057212019081441
PC978	SMGEBTCH	1301	0.9113821831339054
PC979	SMCENTER	1301	0.8198872883926924
PC979	SMNABTCH	1301	0.5651037830229226
PC979	SMGEBTCH	1301	0.839955329982351
PC980	SMCENTER	1301	0.6260108980305534
PC980	SMNABTCH	1301	0.7411820281617998
PC980	SMGEBTCH	1301	0.630682971643385
PC981	SMCENTER	1301	0.8706021173710989
PC981	SMNABTCH	1301	0.5203450630262334
PC981	SMGEBTCH	1301	0.6305094317775545
PC982	SMCENTER	1301	0.8012079874691981
PC982	SMNABTCH	1301	0.6769854464225474
PC982	SMGEBTCH	1301	0.9530698852782973
PC983	SMCENTER	1301	0.9593197792068683
PC983	SMNABTCH	1301	0.9464087352551707
PC983	SMGEBTCH	1301	0.8164892509638024
PC984	SMCENTER	1301	0.97596428036552485
PC984	SMNABTCH	1301	0.5700040230686668
PC984	SMGEBTCH	1301	0.8169580934475142
PC985	SMCENTER	1301	0.10164078185492234
PC985	SMNABTCH	1301	0.44780991076676085
PC985	SMGEBTCH	1301	0.8565148378022445
PC986	SMCENTER	1301	0.43275735025239864
PC986	SMNABTCH	1301	0.8618688314275494
PC986	SMGEBTCH	1301	0.9174951236153199
PC987	SMCENTER	1301	0.9306611144628834
PC987	SMNABTCH	1301	0.9884819787021659
PC987	SMGEBTCH	1301	0.9850037684101368
PC988	SMCENTER	1301	0.7426089573345087
PC988	SMNABTCH	1301	0.6174661494005109
PC988	SMGEBTCH	1301	0.7874564094398226
PC989	SMCENTER	1301	0.9990089182643682
PC989	SMNABTCH	1301	0.9838623994167232
PC989	SMGEBTCH	1301	0.9385393018958894
PC990	SMCENTER	1301	0.5413448858997991
PC990	SMNABTCH	1301	0.9713039150731217
PC990	SMGEBTCH	1301	0.9472232172712503
PC991	SMCENTER	1301	0.7253417568101128
PC991	SMNABTCH	1301	0.9856248117868708
PC991	SMGEBTCH	1301	0.8977967124442845
PC992	SMCENTER	1301	0.8842596460156448
PC992	SMNABTCH	1301	0.5709179837442024
PC992	SMGEBTCH	1301	0.7642543518768719
PC993	SMCENTER	1301	0.8356137359804535
PC993	SMNABTCH	1301	0.6974945546038138
PC993	SMGEBTCH	1301	0.693182694622724
PC994	SMCENTER	1301	0.8040574585818646
PC994	SMNABTCH	1301	0.8340222195223203
PC994	SMGEBTCH	1301	0.9975489485597628
PC995	SMCENTER	1301	0.4542057694466363
PC995	SMNABTCH	1301	0.5745029195556987
PC995	SMGEBTCH	1301	0.9338666781217009
PC996	SMCENTER	1301	0.3801463551655869
PC996	SMNABTCH	1301	0.9820617820683313
PC996	SMGEBTCH	1301	0.9868994091387131
PC997	SMCENTER	1301	0.454850454086114
PC997	SMNABTCH	1301	0.9894011256636963
PC997	SMGEBTCH	1301	0.8990144618228579
PC998	SMCENTER	1301	0.4095743567685107
PC998	SMNABTCH	1301	0.1518311509869251
PC998	SMGEBTCH	1301	0.9104382585647115
PC999	SMCENTER	1301	0.43279405158502854
PC999	SMNABTCH	1301	0.03335239161021412
PC999	SMGEBTCH	1301	0.8399355470919714
PC1000	SMCENTER	1301	0.8792264293432472
PC1000	SMNABTCH	1301	0.5549407152450898
PC1000	SMGEBTCH	1301	0.7911231010849693
PC1001	SMCENTER	1301	0.8085947212455112
PC1001	SMNABTCH	1301	0.7787037360931365
PC1001	SMGEBTCH	1301	0.7247071790180909
PC1002	SMCENTER	1301	0.7380073762578401
PC1002	SMNABTCH	1301	0.8947039195999209
PC1002	SMGEBTCH	1301	0.9964391083014396
PC1003	SMCENTER	1301	0.5942056869783974
PC1003	SMNABTCH	1301	0.9999007688186681
PC1003	SMGEBTCH	1301	0.8150404670932616
PC1004	SMCENTER	1301	0.6212584934195078
PC1004	SMNABTCH	1301	0.9488071948903032
PC1004	SMGEBTCH	1301	0.9989108989341691
PC1005	SMCENTER	1301	0.12083133022924257
PC1005	SMNABTCH	1301	0.4918654923366232
PC1005	SMGEBTCH	1301	0.31558970164643557
PC1006	SMCENTER	1301	0.4946761395482474
PC1006	SMNABTCH	1301	0.013690324300047258
PC1006	SMGEBTCH	1301	0.9710438554539988
PC1007	SMCENTER	1301	0.21367604883374908
PC1007	SMNABTCH	1301	0.18601434921271334
PC1007	SMGEBTCH	1301	0.8663152197613998
PC1008	SMCENTER	1301	0.6484453616318415
PC1008	SMNABTCH	1301	0.995430198821426
PC1008	SMGEBTCH	1301	0.9971234783215379
PC1009	SMCENTER	1301	0.7771489155125155
PC1009	SMNABTCH	1301	0.663588978087607
PC1009	SMGEBTCH	1301	0.9843850643245697
PC1010	SMCENTER	1301	0.8552324807096094
PC1010	SMNABTCH	1301	0.5355006353277554
PC1010	SMGEBTCH	1301	0.9988632629609611
PC1011	SMCENTER	1301	0.14141957189245427
PC1011	SMNABTCH	1301	0.2920722733170895
PC1011	SMGEBTCH	1301	0.7455623406165386
PC1012	SMCENTER	1301	0.7470484909391593
PC1012	SMNABTCH	1301	0.8764685924950438
PC1012	SMGEBTCH	1301	0.9619170772925179
PC1013	SMCENTER	1301	0.12453018631891814
PC1013	SMNABTCH	1301	0.559215928086819
PC1013	SMGEBTCH	1301	0.9985548431790936
PC1014	SMCENTER	1301	0.8308762255277139
PC1014	SMNABTCH	1301	0.9990210462867404
PC1014	SMGEBTCH	1301	0.9999789121723761
PC1015	SMCENTER	1301	0.17449345178966633
PC1015	SMNABTCH	1301	0.08537190366402751
PC1015	SMGEBTCH	1301	0.942889459473722
PC1016	SMCENTER	1301	0.2220670148558945
PC1016	SMNABTCH	1301	0.13127978352841935
PC1016	SMGEBTCH	1301	0.6746403434283517
PC1017	SMCENTER	1301	0.6337888537360902
PC1017	SMNABTCH	1301	0.3027047832480622
PC1017	SMGEBTCH	1301	0.9760651115175478
PC1018	SMCENTER	1301	0.9759807584074417
PC1018	SMNABTCH	1301	0.9995025559971809
PC1018	SMGEBTCH	1301	0.9996356532365818
PC1019	SMCENTER	1301	0.9550700790681141
PC1019	SMNABTCH	1301	0.7059148266486621
PC1019	SMGEBTCH	1301	0.9796666513189587
PC1020	SMCENTER	1301	0.4943321330912221
PC1020	SMNABTCH	1301	0.5515234183106944
PC1020	SMGEBTCH	1301	0.7462310385022872
PC1021	SMCENTER	1301	0.9575531285555912
PC1021	SMNABTCH	1301	0.7198754959860729
PC1021	SMGEBTCH	1301	0.36877091194586004
PC1022	SMCENTER	1301	0.055987266957458974
PC1022	SMNABTCH	1301	0.6000125139592387
PC1022	SMGEBTCH	1301	0.8300108541627929
PC1023	SMCENTER	1301	0.9585098452456848
PC1023	SMNABTCH	1301	0.35040685087704687
PC1023	SMGEBTCH	1301	0.9221729594648993
PC1024	SMCENTER	1301	0.6348219675350268
PC1024	SMNABTCH	1301	0.7331315614372966
PC1024	SMGEBTCH	1301	0.8528155548635092
PC1025	SMCENTER	1301	0.4657518099195243
PC1025	SMNABTCH	1301	0.5839679918081465
PC1025	SMGEBTCH	1301	0.9928441200632266
PC1026	SMCENTER	1301	0.3578305443212256
PC1026	SMNABTCH	1301	0.7014483208220346
PC1026	SMGEBTCH	1301	0.9937064183966393
PC1027	SMCENTER	1301	0.5289433984013269
PC1027	SMNABTCH	1301	0.8349696481879234
PC1027	SMGEBTCH	1301	0.8124274138963695
PC1028	SMCENTER	1301	0.1608147525845951
PC1028	SMNABTCH	1301	0.9987721841121608
PC1028	SMGEBTCH	1301	0.9964921264826831
PC1029	SMCENTER	1301	0.9926086811909131
PC1029	SMNABTCH	1301	0.5568323053111326
PC1029	SMGEBTCH	1301	0.8065558405550441
PC1030	SMCENTER	1301	0.7218200481602874
PC1030	SMNABTCH	1301	0.8864118569608005
PC1030	SMGEBTCH	1301	0.9811004440335949
PC1031	SMCENTER	1301	0.7283599846537555
PC1031	SMNABTCH	1301	0.7356202349320567
PC1031	SMGEBTCH	1301	0.8213433306907498
PC1032	SMCENTER	1301	0.1860824372054358
PC1032	SMNABTCH	1301	0.7243604487817392
PC1032	SMGEBTCH	1301	0.9913411777052299
PC1033	SMCENTER	1301	0.5852165841093478
PC1033	SMNABTCH	1301	0.8888599910965673
PC1033	SMGEBTCH	1301	0.893505733082494
PC1034	SMCENTER	1301	0.1899717945445928
PC1034	SMNABTCH	1301	0.37301974746373184
PC1034	SMGEBTCH	1301	0.9432664305836781
PC1035	SMCENTER	1301	0.3971587983958082
PC1035	SMNABTCH	1301	0.9949708965318023
PC1035	SMGEBTCH	1301	0.9733377118579102
PC1036	SMCENTER	1301	0.6379853902385181
PC1036	SMNABTCH	1301	0.9391062345713015
PC1036	SMGEBTCH	1301	0.9611294809730699
PC1037	SMCENTER	1301	0.9394935110469407
PC1037	SMNABTCH	1301	0.4996784087963809
PC1037	SMGEBTCH	1301	0.9623669743433354
PC1038	SMCENTER	1301	0.08685887850752984
PC1038	SMNABTCH	1301	0.0051008028483483046
PC1038	SMGEBTCH	1301	0.13363651300469404
PC1039	SMCENTER	1301	0.6121349656946111
PC1039	SMNABTCH	1301	0.18790239399024927
PC1039	SMGEBTCH	1301	0.9223139866695669
PC1040	SMCENTER	1301	0.6685996657964758
PC1040	SMNABTCH	1301	0.5110596647054828
PC1040	SMGEBTCH	1301	0.5486322987622787
PC1041	SMCENTER	1301	0.5645389872291893
PC1041	SMNABTCH	1301	0.07426812861962286
PC1041	SMGEBTCH	1301	0.7741403880653053
PC1042	SMCENTER	1301	0.84241728916774306
PC1042	SMNABTCH	1301	0.5457923413181296
PC1042	SMGEBTCH	1301	0.9701109246087951
PC1043	SMCENTER	1301	0.029890772426062168
PC1043	SMNABTCH	1301	0.056767794894397976
PC1043	SMGEBTCH	1301	0.9733659215989476
PC1044	SMCENTER	1301	0.120030882154254
PC1044	SMNABTCH	1301	0.9124483109518782
PC1044	SMGEBTCH	1301	0.9483534709531156
PC1045	SMCENTER	1301	0.6183393241973123
PC1045	SMNABTCH	1301	0.83303774713707
PC1045	SMGEBTCH	1301	0.9981083418249216
PC1046	SMCENTER	1301	0.8822644715926642
PC1046	SMNABTCH	1301	0.8759810326501842
PC1046	SMGEBTCH	1301	0.849652507881983
PC1047	SMCENTER	1301	0.6938379998045752
PC1047	SMNABTCH	1301	0.9887199245434302
PC1047	SMGEBTCH	1301	0.9999000669339404
PC1048	SMCENTER	1301	0.8509511616236562
PC1048	SMNABTCH	1301	0.7763943456214502
PC1048	SMGEBTCH	1301	0.33725872489531306
PC1049	SMCENTER	1301	0.9003930529861026
PC1049	SMNABTCH	1301	0.6805428448820989
PC1049	SMGEBTCH	1301	0.967060130060104
PC1050	SMCENTER	1301	0.43629229306460765
PC1050	SMNABTCH	1301	0.7369112806611331
PC1050	SMGEBTCH	1301	0.9953639735980457
PC1051	SMCENTER	1301	0.9904084007253722
PC1051	SMNABTCH	1301	0.6293277306759111
PC1051	SMGEBTCH	1301	0.9852500513776805
PC1052	SMCENTER	1301	0.33665772181503756
PC1052	SMNABTCH	1301	0.9713157432127371
PC1052	SMGEBTCH	1301	0.8360872656729711
PC1053	SMCENTER	1301	0.8130019219249549
PC1053	SMNABTCH	1301	0.6543934357064121
PC1053	SMGEBTCH	1301	0.6910967178953885
PC1054	SMCENTER	1301	0.6319524394293942
PC1054	SMNABTCH	1301	0.6559572201651152
PC1054	SMGEBTCH	1301	0.9595074881990038
PC1055	SMCENTER	1301	0.3320381054213715
PC1055	SMNABTCH	1301	0.784316685381689
PC1055	SMGEBTCH	1301	0.9660170472700663
PC1056	SMCENTER	1301	0.7428917171951583
PC1056	SMNABTCH	1301	0.859788915825864
PC1056	SMGEBTCH	1301	0.7382924576511593
PC1057	SMCENTER	1301	0.8356485895897858
PC1057	SMNABTCH	1301	0.8823129253623732
PC1057	SMGEBTCH	1301	0.7465992788776166
PC1058	SMCENTER	1301	0.9766105208207388
PC1058	SMNABTCH	1301	0.7960001063677814
PC1058	SMGEBTCH	1301	0.4140409977173194
PC1059	SMCENTER	1301	0.6787749800497833
PC1059	SMNABTCH	1301	0.8120851358096066
PC1059	SMGEBTCH	1301	0.6332391043608394
PC1060	SMCENTER	1301	0.9753375574183291
PC1060	SMNABTCH	1301	0.9070261489360962
PC1060	SMGEBTCH	1301	0.8948233539253914
PC1061	SMCENTER	1301	0.24745383204065796
PC1061	SMNABTCH	1301	0.9709141801745527
PC1061	SMGEBTCH	1301	0.9648136128493292
PC1062	SMCENTER	1301	0.12249978603659713
PC1062	SMNABTCH	1301	0.9562146996804881
PC1062	SMGEBTCH	1301	0.9817932087712977
PC1063	SMCENTER	1301	0.45608523495438347
PC1063	SMNABTCH	1301	0.7171392710276775
PC1063	SMGEBTCH	1301	0.9527721537939108
PC1064	SMCENTER	1301	0.30476644899600236
PC1064	SMNABTCH	1301	0.8082983462138343
PC1064	SMGEBTCH	1301	0.6140652851119035
PC1065	SMCENTER	1301	0.37965220371387326
PC1065	SMNABTCH	1301	0.4739081267829823
PC1065	SMGEBTCH	1301	0.7998393627755735
PC1066	SMCENTER	1301	0.8320906116071657
PC1066	SMNABTCH	1301	0.8934214358144823
PC1066	SMGEBTCH	1301	0.9813722293479048
PC1067	SMCENTER	1301	0.8906169731090272
PC1067	SMNABTCH	1301	0.9757889927763366
PC1067	SMGEBTCH	1301	0.9814373633574696
PC1068	SMCENTER	1301	0.7823050247884942
PC1068	SMNABTCH	1301	0.8698450799782345
PC1068	SMGEBTCH	1301	0.780997711482357
PC1069	SMCENTER	1301	0.8080233072807089
PC1069	SMNABTCH	1301	0.897794208130789
PC1069	SMGEBTCH	1301	0.6868981917908048
PC1070	SMCENTER	1301	0.21606474021640987
PC1070	SMNABTCH	1301	0.9496740151461048
PC1070	SMGEBTCH	1301	0.9855754472900234
PC1071	SMCENTER	1301	0.38052420551157534
PC1071	SMNABTCH	1301	0.5548554769359506
PC1071	SMGEBTCH	1301	0.999251205749236
PC1072	SMCENTER	1301	0.8397389213520514
PC1072	SMNABTCH	1301	0.45805481069640824
PC1072	SMGEBTCH	1301	0.9338733855690038
PC1073	SMCENTER	1301	0.9681247888761724
PC1073	SMNABTCH	1301	0.2864208622084735
PC1073	SMGEBTCH	1301	0.9860957596049794
PC1074	SMCENTER	1301	0.28175480226694544
PC1074	SMNABTCH	1301	0.7018920670487321
PC1074	SMGEBTCH	1301	0.9860774099238272
PC1075	SMCENTER	1301	0.767501134837132
PC1075	SMNABTCH	1301	0.43423683686012005
PC1075	SMGEBTCH	1301	0.7745587223072498
PC1076	SMCENTER	1301	0.5957256279549885
PC1076	SMNABTCH	1301	0.8910068646330231
PC1076	SMGEBTCH	1301	0.9059748917701129
PC1077	SMCENTER	1301	0.44485544938947563
PC1077	SMNABTCH	1301	0.4697089570547499
PC1077	SMGEBTCH	1301	0.8904871776075161
PC1078	SMCENTER	1301	0.3365543505526938
PC1078	SMNABTCH	1301	0.9792547366725723
PC1078	SMGEBTCH	1301	0.9464538437241297
PC1079	SMCENTER	1301	0.44634510464914784
PC1079	SMNABTCH	1301	0.6218438889956962
PC1079	SMGEBTCH	1301	0.8543042918931677
PC1080	SMCENTER	1301	0.6757870482047104
PC1080	SMNABTCH	1301	0.6016845953920303
PC1080	SMGEBTCH	1301	0.9127923295501229
PC1081	SMCENTER	1301	0.5286193875569012
PC1081	SMNABTCH	1301	0.39498140104801194
PC1081	SMGEBTCH	1301	0.7177749654713879
PC1082	SMCENTER	1301	0.3871418567484099
PC1082	SMNABTCH	1301	0.721873786196093
PC1082	SMGEBTCH	1301	0.9643060512212902
PC1083	SMCENTER	1301	0.8390810063666805
PC1083	SMNABTCH	1301	0.35795193214180643
PC1083	SMGEBTCH	1301	0.9932644730937374
PC1084	SMCENTER	1301	0.5521018911439304
PC1084	SMNABTCH	1301	0.1389426881774315
PC1084	SMGEBTCH	1301	0.5988315413228863
PC1085	SMCENTER	1301	0.7125930017474659
PC1085	SMNABTCH	1301	0.9646364420716125
PC1085	SMGEBTCH	1301	0.9323624484278586
PC1086	SMCENTER	1301	0.3400599293046256
PC1086	SMNABTCH	1301	0.8986356237328461
PC1086	SMGEBTCH	1301	0.8950365954072581
PC1087	SMCENTER	1301	0.9160783715918338
PC1087	SMNABTCH	1301	0.7606020472740005
PC1087	SMGEBTCH	1301	0.6113466770776714
PC1088	SMCENTER	1301	0.044773393299818116
PC1088	SMNABTCH	1301	0.9722054489792811
PC1088	SMGEBTCH	1301	0.6417008728825119
PC1089	SMCENTER	1301	0.4123118195769479
PC1089	SMNABTCH	1301	0.9053783594589739
PC1089	SMGEBTCH	1301	0.9771162154818348
PC1090	SMCENTER	1301	0.8814647789762325
PC1090	SMNABTCH	1301	0.39430759102203305
PC1090	SMGEBTCH	1301	0.8035775951649233
PC1091	SMCENTER	1301	0.7610468100654191
PC1091	SMNABTCH	1301	0.8766784502024877
PC1091	SMGEBTCH	1301	0.9930097461750947
PC1092	SMCENTER	1301	0.5479931609575988
PC1092	SMNABTCH	1301	0.7808035038844268
PC1092	SMGEBTCH	1301	0.7356955935612904
PC1093	SMCENTER	1301	0.9334813004912208
PC1093	SMNABTCH	1301	0.5619005965393916
PC1093	SMGEBTCH	1301	0.999847500260457
PC1094	SMCENTER	1301	0.7376518499805773
PC1094	SMNABTCH	1301	0.8810040812924043
PC1094	SMGEBTCH	1301	0.9240770431563852
PC1095	SMCENTER	1301	0.934097727236915
PC1095	SMNABTCH	1301	0.8679230664525588
PC1095	SMGEBTCH	1301	0.9920389652693318
PC1096	SMCENTER	1301	0.7986726815023187
PC1096	SMNABTCH	1301	0.528234920779951
PC1096	SMGEBTCH	1301	0.9647359077786726
PC1097	SMCENTER	1301	0.39482626323672887
PC1097	SMNABTCH	1301	0.3166482446641466
PC1097	SMGEBTCH	1301	0.9671938209170872
PC1098	SMCENTER	1301	0.6178590236308041
PC1098	SMNABTCH	1301	0.5754200327004477
PC1098	SMGEBTCH	1301	0.8954377747170428
PC1099	SMCENTER	1301	0.2592336973501721
PC1099	SMNABTCH	1301	0.12344629299306677
PC1099	SMGEBTCH	1301	0.39646500140758595
PC1100	SMCENTER	1301	0.9810618057914806
PC1100	SMNABTCH	1301	0.9376120126712639
PC1100	SMGEBTCH	1301	0.99587614900234
PC1101	SMCENTER	1301	0.9357386651913085
PC1101	SMNABTCH	1301	0.6126811823116636
PC1101	SMGEBTCH	1301	0.5234774680423842
PC1102	SMCENTER	1301	0.6953457334500933
PC1102	SMNABTCH	1301	0.9654461628677912
PC1102	SMGEBTCH	1301	0.30447540602225626
PC1103	SMCENTER	1301	0.649621189713467
PC1103	SMNABTCH	1301	0.9058783407134448
PC1103	SMGEBTCH	1301	0.9986246391693153
PC1104	SMCENTER	1301	0.9715976569914151
PC1104	SMNABTCH	1301	0.9161907897192825
PC1104	SMGEBTCH	1301	0.9995131091105385
PC1105	SMCENTER	1301	0.5382643918153408
PC1105	SMNABTCH	1301	0.9817397483655517
PC1105	SMGEBTCH	1301	0.9857591594773332
PC1106	SMCENTER	1301	0.4475952677731021
PC1106	SMNABTCH	1301	0.4932371754352247
PC1106	SMGEBTCH	1301	0.485348738167643
PC1107	SMCENTER	1301	0.8884873305881055
PC1107	SMNABTCH	1301	0.624851115339905
PC1107	SMGEBTCH	1301	0.9964392924912616
PC1108	SMCENTER	1301	0.9178486010485942
PC1108	SMNABTCH	1301	0.6583719867350597
PC1108	SMGEBTCH	1301	0.9809119809544634
PC1109	SMCENTER	1301	0.6567010960057342
PC1109	SMNABTCH	1301	0.8175681449844856
PC1109	SMGEBTCH	1301	0.9951677078191647
PC1110	SMCENTER	1301	0.18527468053106222
PC1110	SMNABTCH	1301	0.9673434305773807
PC1110	SMGEBTCH	1301	0.9867017576101347
PC1111	SMCENTER	1301	0.7912195891087339
PC1111	SMNABTCH	1301	0.327664294800835
PC1111	SMGEBTCH	1301	0.975996516742277
PC1112	SMCENTER	1301	0.7548841890689068
PC1112	SMNABTCH	1301	0.2170053162212656
PC1112	SMGEBTCH	1301	0.798574320103707
PC1113	SMCENTER	1301	0.38673699460698463
PC1113	SMNABTCH	1301	0.9936146051958858
PC1113	SMGEBTCH	1301	0.9752355964595268
PC1114	SMCENTER	1301	0.8817306234546365
PC1114	SMNABTCH	1301	0.5199299716055303
PC1114	SMGEBTCH	1301	0.9983375003623762
PC1115	SMCENTER	1301	0.7510355760336767
PC1115	SMNABTCH	1301	0.5614702852797346
PC1115	SMGEBTCH	1301	0.9982698882817479
PC1116	SMCENTER	1301	0.9123454174589968
PC1116	SMNABTCH	1301	0.45900608492159495
PC1116	SMGEBTCH	1301	0.9790335611806826
PC1117	SMCENTER	1301	0.9503842822804056
PC1117	SMNABTCH	1301	0.47478602276253856
PC1117	SMGEBTCH	1301	0.9969018749509706
PC1118	SMCENTER	1301	0.9598659911037135
PC1118	SMNABTCH	1301	0.9721901239298122
PC1118	SMGEBTCH	1301	0.9989731526880109
PC1119	SMCENTER	1301	0.8106116303643531
PC1119	SMNABTCH	1301	0.6226523623788338
PC1119	SMGEBTCH	1301	0.9800238588511724
PC1120	SMCENTER	1301	0.5131645465576444
PC1120	SMNABTCH	1301	0.12302298466640439
PC1120	SMGEBTCH	1301	0.8878921025542421
PC1121	SMCENTER	1301	0.6688405202881302
PC1121	SMNABTCH	1301	0.7448369561793574
PC1121	SMGEBTCH	1301	0.9983293964492248
PC1122	SMCENTER	1301	0.5136755137250589
PC1122	SMNABTCH	1301	0.2443429135754584
PC1122	SMGEBTCH	1301	0.8528400515154191
PC1123	SMCENTER	1301	0.33983805611022977
PC1123	SMNABTCH	1301	0.9072672283220088
PC1123	SMGEBTCH	1301	0.8389294000349576
PC1124	SMCENTER	1301	0.9924260448702504
PC1124	SMNABTCH	1301	0.9721332656744079
PC1124	SMGEBTCH	1301	0.9292999421859321
PC1125	SMCENTER	1301	0.5001868866262588
PC1125	SMNABTCH	1301	0.8303107573792744
PC1125	SMGEBTCH	1301	0.876163921217724
PC1126	SMCENTER	1301	0.4139336395351364
PC1126	SMNABTCH	1301	0.09279551339708358
PC1126	SMGEBTCH	1301	0.9915511145474992
PC1127	SMCENTER	1301	0.07197836152198402
PC1127	SMNABTCH	1301	0.39284525109491275
PC1127	SMGEBTCH	1301	0.9383573482825076
PC1128	SMCENTER	1301	0.8988414775642082
PC1128	SMNABTCH	1301	0.9956062149288971
PC1128	SMGEBTCH	1301	0.973426716402387
PC1129	SMCENTER	1301	0.4053813577336484
PC1129	SMNABTCH	1301	0.9879230558320339
PC1129	SMGEBTCH	1301	0.9943898555975145
PC1130	SMCENTER	1301	0.27716146054096547
PC1130	SMNABTCH	1301	0.991522731911276
PC1130	SMGEBTCH	1301	0.9989480669608499
PC1131	SMCENTER	1301	0.7571675909570758
PC1131	SMNABTCH	1301	0.9744031990690044
PC1131	SMGEBTCH	1301	0.8556195777343417
PC1132	SMCENTER	1301	0.4007617308573351
PC1132	SMNABTCH	1301	0.685329284161095
PC1132	SMGEBTCH	1301	0.9961353387266948
PC1133	SMCENTER	1301	0.514977122207536
PC1133	SMNABTCH	1301	0.5099974854531352
PC1133	SMGEBTCH	1301	0.988989475200228
PC1134	SMCENTER	1301	0.48658054096980263
PC1134	SMNABTCH	1301	0.9922983198168362
PC1134	SMGEBTCH	1301	0.9887846989001603
PC1135	SMCENTER	1301	0.413444269186399
PC1135	SMNABTCH	1301	0.7314608068029014
PC1135	SMGEBTCH	1301	0.7722574821552884
PC1136	SMCENTER	1301	0.8827694692118137
PC1136	SMNABTCH	1301	0.9553716263091774
PC1136	SMGEBTCH	1301	0.8116674943226703
PC1137	SMCENTER	1301	0.9546017510483611
PC1137	SMNABTCH	1301	0.96903777046751
PC1137	SMGEBTCH	1301	0.9449534504226331
PC1138	SMCENTER	1301	0.4461921737569365
PC1138	SMNABTCH	1301	0.9989720123873029
PC1138	SMGEBTCH	1301	0.9945246251317811
PC1139	SMCENTER	1301	0.005908610972888878
PC1139	SMNABTCH	1301	0.996775557361589
PC1139	SMGEBTCH	1301	0.612829743048467
PC1140	SMCENTER	1301	0.8404199125379099
PC1140	SMNABTCH	1301	0.8972177825522774
PC1140	SMGEBTCH	1301	0.995181349484605
PC1141	SMCENTER	1301	0.5199375747974462
PC1141	SMNABTCH	1301	0.9565833774717751
PC1141	SMGEBTCH	1301	0.9993836008325827
PC1142	SMCENTER	1301	0.8605757572080819
PC1142	SMNABTCH	1301	0.34715391426882053
PC1142	SMGEBTCH	1301	0.6157942693386524
PC1143	SMCENTER	1301	0.8644338304045194
PC1143	SMNABTCH	1301	0.8947279832632247
PC1143	SMGEBTCH	1301	0.9974994488724909
PC1144	SMCENTER	1301	0.9311506188534302
PC1144	SMNABTCH	1301	0.8954982193011203
PC1144	SMGEBTCH	1301	0.9190565432701527
PC1145	SMCENTER	1301	0.5963853064786249
PC1145	SMNABTCH	1301	0.922609460749883
PC1145	SMGEBTCH	1301	0.7296423278266408
PC1146	SMCENTER	1301	0.38177047629420285
PC1146	SMNABTCH	1301	0.7436853988873628
PC1146	SMGEBTCH	1301	0.9510522082655096
PC1147	SMCENTER	1301	0.6140687789116184
PC1147	SMNABTCH	1301	0.9456857849566329
PC1147	SMGEBTCH	1301	0.9989806156027368
PC1148	SMCENTER	1301	0.7071054282411344
PC1148	SMNABTCH	1301	0.9333732725432635
PC1148	SMGEBTCH	1301	0.9498871040778403
PC1149	SMCENTER	1301	0.7990497421727023
PC1149	SMNABTCH	1301	0.955097388478966
PC1149	SMGEBTCH	1301	0.9987919827187369
PC1150	SMCENTER	1301	0.47408290614356857
PC1150	SMNABTCH	1301	0.17891880573429933
PC1150	SMGEBTCH	1301	0.9788595835512048
PC1151	SMCENTER	1301	0.30941209662273583
PC1151	SMNABTCH	1301	0.8071191415327805
PC1151	SMGEBTCH	1301	0.991395847125204
PC1152	SMCENTER	1301	0.6459200796159446
PC1152	SMNABTCH	1301	0.8759314258563871
PC1152	SMGEBTCH	1301	0.9813483492062848
PC1153	SMCENTER	1301	0.5365328078597483
PC1153	SMNABTCH	1301	0.24890974259897006
PC1153	SMGEBTCH	1301	0.9468746392721218
PC1154	SMCENTER	1301	0.7301188978615292
PC1154	SMNABTCH	1301	0.9527020237340866
PC1154	SMGEBTCH	1301	0.9863126871251657
PC1155	SMCENTER	1301	0.3641564643871023
PC1155	SMNABTCH	1301	0.9999523357441324
PC1155	SMGEBTCH	1301	0.9246842863849545
PC1156	SMCENTER	1301	0.8155255361898891
PC1156	SMNABTCH	1301	0.20660151751572448
PC1156	SMGEBTCH	1301	0.9643468280028162
PC1157	SMCENTER	1301	0.3338159106944552
PC1157	SMNABTCH	1301	0.9880144746138482
PC1157	SMGEBTCH	1301	0.9924144007862581
PC1158	SMCENTER	1301	0.992541123530347
