PC,covar,n,p
PC320,SMGEBTCH,1301,0.0844279928505244
PC321,SMGEBTCH,1301,0.14064496297146237
PC322,SMGEBTCH,1301,0.736191451293492
PC323,SMGEBTCH,1301,0.776957760404912
PC324,SMGEBTCH,1301,0.0051271395777048754
PC325,SMGEBTCH,1301,0.2276939146176534
PC326,SMGEBTCH,1301,0.5712360511307721
PC327,SMGEBTCH,1301,0.07577060539976929
PC328,SMGEBTCH,1301,0.19364470069601133
PC329,SMGEBTCH,1301,0.04171231802341698
PC330,SMGEBTCH,1301,0.13345927334689148
PC331,SMGEBTCH,1301,0.12851209558814067
PC332,SMGEBTCH,1301,0.21831833192471922
PC333,SMGEBTCH,1301,0.44711071446387146
PC334,SMGEBTCH,1301,0.2978045776388921
PC335,SMGEBTCH,1301,0.11607559970900792
PC336,SMGEBTCH,1301,0.724414030396955
PC337,SMGEBTCH,1301,0.02937954150783634
PC338,SMGEBTCH,1301,0.06431491942973307
PC339,SMGEBTCH,1301,2.6616496382762963e-4
PC340,SMGEBTCH,1301,0.00780700564722103
PC341,SMGEBTCH,1301,0.7075224943316569
PC342,SMGEBTCH,1301,0.3145625207308637
PC343,SMGEBTCH,1301,0.11521240191005913
PC344,SMGEBTCH,1301,0.1898249481344167
PC345,SMGEBTCH,1301,0.0043713887131075
PC346,SMGEBTCH,1301,0.05998982333405271
PC347,SMGEBTCH,1301,0.9424138869857024
PC348,SMGEBTCH,1301,0.16716543889536567
PC349,SMGEBTCH,1301,0.07136410623897733
PC350,SMGEBTCH,1301,0.3206352612983186
PC351,SMGEBTCH,1301,0.28204701315983316
PC352,SMGEBTCH,1301,0.07782961450458825
PC353,SMGEBTCH,1301,0.6638792171716548
PC354,SMGEBTCH,1301,0.31015641720543874
PC355,SMGEBTCH,1301,0.5239810304804606
PC356,SMGEBTCH,1301,0.009650533151479701
PC357,SMGEBTCH,1301,0.03524877004264052
PC358,SMGEBTCH,1301,0.41799467742725127
PC359,SMGEBTCH,1301,0.2857969491965051
PC360,SMGEBTCH,1301,0.06438877249316612
PC361,SMGEBTCH,1301,0.18688685187666348
PC362,SMGEBTCH,1301,0.1508777303168338
PC363,SMGEBTCH,1301,0.2700921735572552
PC364,SMGEBTCH,1301,0.04404806415644264
PC365,SMGEBTCH,1301,0.015033932959613678
PC366,SMGEBTCH,1301,0.8678278930742526
PC367,SMGEBTCH,1301,0.20010916222075367
PC368,SMGEBTCH,1301,0.8313290103490489
PC369,SMGEBTCH,1301,0.9267719844135244
PC370,SMGEBTCH,1301,0.04044869283719286
PC371,SMGEBTCH,1301,0.05968606356871663
PC372,SMGEBTCH,1301,0.48583623145405774
PC373,SMGEBTCH,1301,0.04682848691880738
PC374,SMGEBTCH,1301,0.45639659219148926
PC375,SMGEBTCH,1301,0.060072988697725496
PC376,SMGEBTCH,1301,0.16521020892767774
PC377,SMGEBTCH,1301,0.240337984056183
PC378,SMGEBTCH,1301,0.6261292058245513
PC379,SMGEBTCH,1301,0.04774099230906347
PC380,SMGEBTCH,1301,0.28898082433574823
PC381,SMGEBTCH,1301,0.07742413503243842
PC382,SMGEBTCH,1301,0.4467528218168369
PC383,SMGEBTCH,1301,0.3365566512994813
PC384,SMGEBTCH,1301,0.8473224107446138
PC385,SMGEBTCH,1301,0.0702833725210946
PC386,SMGEBTCH,1301,0.38700761255336347
PC387,SMGEBTCH,1301,0.0010234598631999976
PC388,SMGEBTCH,1301,0.0030195583877589372
PC389,SMGEBTCH,1301,0.01992101977991298
PC390,SMGEBTCH,1301,0.653420510033775
PC391,SMGEBTCH,1301,0.08681730148019962
PC392,SMGEBTCH,1301,0.17424538999465047
PC393,SMGEBTCH,1301,0.48191209817760416
PC394,SMGEBTCH,1301,0.2274805524572862
PC395,SMGEBTCH,1301,2.8609595606494e-4
PC396,SMGEBTCH,1301,0.6037828916969363
PC397,SMGEBTCH,1301,0.21245594790153763
PC398,SMGEBTCH,1301,0.14888301392589492
PC399,SMGEBTCH,1301,0.13206732846142072
PC400,SMGEBTCH,1301,0.4525603665321744
PC401,SMGEBTCH,1301,0.3923640534313908
PC402,SMGEBTCH,1301,0.9636434359289112
PC403,SMGEBTCH,1301,0.38673530401384937
PC404,SMGEBTCH,1301,0.23022364949154614
PC405,SMGEBTCH,1301,0.8880982581267128
PC406,SMGEBTCH,1301,0.5809660514412137
PC407,SMGEBTCH,1301,0.21251462091858958
PC408,SMGEBTCH,1301,0.11660817066194648
PC409,SMGEBTCH,1301,0.2872224623552695
PC410,SMGEBTCH,1301,0.25946432800464725
PC411,SMGEBTCH,1301,0.9444421367810472
PC412,SMGEBTCH,1301,0.057503468945316466
PC413,SMGEBTCH,1301,0.968471073028773
PC414,SMGEBTCH,1301,0.10563730449239804
PC415,SMGEBTCH,1301,0.32201519345060525
PC416,SMGEBTCH,1301,0.9754883097055045
PC417,SMGEBTCH,1301,0.4528339594057528
PC418,SMGEBTCH,1301,0.00387846774799292
PC419,SMGEBTCH,1301,0.26090058927226234
PC420,SMGEBTCH,1301,0.4296063556277607
PC421,SMGEBTCH,1301,0.12952936464124595
PC422,SMGEBTCH,1301,0.16351847258656121
PC423,SMGEBTCH,1301,0.9381641097364453
PC424,SMGEBTCH,1301,0.23487087549627586
PC425,SMGEBTCH,1301,0.07126559661058406
PC426,SMGEBTCH,1301,0.05388298847284641
PC427,SMGEBTCH,1301,0.7589207761243464
PC428,SMGEBTCH,1301,0.2046909716437192
PC429,SMGEBTCH,1301,0.8397768342312375
PC430,SMGEBTCH,1301,0.5941332553739
PC431,SMGEBTCH,1301,0.0349540539959603
PC432,SMGEBTCH,1301,0.3534522766726
PC433,SMGEBTCH,1301,0.06003024144887026
PC434,SMGEBTCH,1301,0.1601876735792363
PC435,SMGEBTCH,1301,0.2579699992144514
PC436,SMGEBTCH,1301,0.5050177734827419
PC437,SMGEBTCH,1301,0.30777933792994067
PC438,SMGEBTCH,1301,0.004031127064022961
PC439,SMGEBTCH,1301,0.10180010318314699
PC440,SMGEBTCH,1301,0.34926573840922354
PC441,SMGEBTCH,1301,0.020026164502084883
PC442,SMGEBTCH,1301,0.11969379350896743
PC443,SMGEBTCH,1301,0.023287207618173204
PC444,SMGEBTCH,1301,0.5827419523249677
PC445,SMGEBTCH,1301,0.05312359826959122
PC446,SMGEBTCH,1301,0.404445524876762
PC447,SMGEBTCH,1301,0.2921062239800324
PC448,SMGEBTCH,1301,0.26360241960932634
PC449,SMGEBTCH,1301,0.16136598836253355
PC450,SMGEBTCH,1301,0.4142399181171068
PC451,SMGEBTCH,1301,0.7051905715334889
PC452,SMGEBTCH,1301,0.40069736353866586
PC453,SMGEBTCH,1301,0.06878322967592126
PC454,SMGEBTCH,1301,0.2996871966583536
PC455,SMGEBTCH,1301,0.1008273406369405
PC456,SMGEBTCH,1301,0.44265246124868235
PC457,SMGEBTCH,1301,0.43518697155846936
PC458,SMGEBTCH,1301,0.15642415736843157
PC459,SMGEBTCH,1301,0.3449966342525182
PC460,SMGEBTCH,1301,0.5724007582392425
PC461,SMGEBTCH,1301,0.8354693129317298
PC462,SMGEBTCH,1301,0.35535628830149496
PC463,SMGEBTCH,1301,0.0555642092686665
PC464,SMGEBTCH,1301,0.35055120897031167
PC465,SMGEBTCH,1301,0.0013088891439958276
PC466,SMGEBTCH,1301,0.02753391646668894
PC467,SMGEBTCH,1301,0.022160256814101668
PC468,SMGEBTCH,1301,0.19944269542247278
PC469,SMGEBTCH,1301,0.6659780338364923
PC470,SMGEBTCH,1301,0.7590422554671628
PC471,SMGEBTCH,1301,0.9135376647349112
PC472,SMGEBTCH,1301,0.3148346759091394
PC473,SMGEBTCH,1301,0.5121424751018815
PC474,SMGEBTCH,1301,0.18224405105070057
PC475,SMGEBTCH,1301,0.015777769444754456
PC476,SMGEBTCH,1301,0.19041367658411154
PC477,SMGEBTCH,1301,0.4179278942086608
PC478,SMGEBTCH,1301,0.32775343401002255
PC479,SMGEBTCH,1301,0.44221212061479165
PC480,SMGEBTCH,1301,0.4915542168896159
PC481,SMGEBTCH,1301,0.3038068503255424
PC482,SMGEBTCH,1301,0.47172773343986363
PC483,SMGEBTCH,1301,0.4636566977927164
PC484,SMGEBTCH,1301,0.5119076015873015
PC485,SMGEBTCH,1301,0.2742492153505085
PC486,SMGEBTCH,1301,0.8698955466965955
PC487,SMGEBTCH,1301,0.08448893238314223
PC488,SMGEBTCH,1301,0.3959842420716686
PC489,SMGEBTCH,1301,0.662820801404005
PC490,SMGEBTCH,1301,0.2362784565922089
PC491,SMGEBTCH,1301,0.07918782700129692
PC492,SMGEBTCH,1301,0.1449217855117079
PC493,SMGEBTCH,1301,0.5594219466566568
PC494,SMGEBTCH,1301,0.5489210936376805
PC495,SMGEBTCH,1301,0.7533390214598986
PC496,SMGEBTCH,1301,0.37570438396619704
PC497,SMGEBTCH,1301,0.8434002795988105
PC498,SMGEBTCH,1301,0.696336320216002
PC499,SMGEBTCH,1301,0.37459329197216285
PC500,SMGEBTCH,1301,0.9334131273225029
PC501,SMGEBTCH,1301,0.670901590710944
PC502,SMGEBTCH,1301,0.5260402772852957
PC503,SMGEBTCH,1301,0.7395569018629602
PC504,SMGEBTCH,1301,0.593850934778489
PC505,SMGEBTCH,1301,0.2627235023140622
PC506,SMGEBTCH,1301,0.33188604355742246
PC507,SMGEBTCH,1301,0.5131110745369002
PC508,SMGEBTCH,1301,0.13169707930543711
PC509,SMGEBTCH,1301,0.4727281420230551
PC510,SMGEBTCH,1301,0.798318842772047
PC511,SMGEBTCH,1301,0.5202503646800896
PC512,SMGEBTCH,1301,0.38593403190491343
PC513,SMGEBTCH,1301,0.15976520483875759
PC514,SMGEBTCH,1301,0.7585057012481166
PC515,SMGEBTCH,1301,0.5934975513145874
PC516,SMGEBTCH,1301,0.13512514353662436
PC517,SMGEBTCH,1301,0.2269201836029107
PC518,SMGEBTCH,1301,0.1850805050791353
PC519,SMGEBTCH,1301,0.902062810950309
PC520,SMGEBTCH,1301,0.6571126446194234
PC521,SMGEBTCH,1301,0.3451260412438736
PC522,SMGEBTCH,1301,0.6867463156009843
PC523,SMGEBTCH,1301,0.646264128554713
PC524,SMGEBTCH,1301,0.19921381386283424
PC525,SMGEBTCH,1301,0.028215050538811813
PC526,SMGEBTCH,1301,0.7535444235838968
PC527,SMGEBTCH,1301,0.33848188239448496
PC528,SMGEBTCH,1301,0.11196026228070632
PC529,SMGEBTCH,1301,0.0701741077469158
PC530,SMGEBTCH,1301,0.21579257583933587
PC531,SMGEBTCH,1301,0.07605318465516898
PC532,SMGEBTCH,1301,0.8518322197133197
PC533,SMGEBTCH,1301,0.44083715137836454
PC534,SMGEBTCH,1301,0.4944052806280107
PC535,SMGEBTCH,1301,0.9408509695208496
PC536,SMGEBTCH,1301,0.19483392628407076
PC537,SMGEBTCH,1301,0.8130650954961216
PC538,SMGEBTCH,1301,0.5158604313709373
PC539,SMGEBTCH,1301,0.9511106841892076
PC540,SMGEBTCH,1301,0.3940876460598403
PC541,SMGEBTCH,1301,0.6379365355645275
PC542,SMGEBTCH,1301,0.7469689302248399
PC543,SMGEBTCH,1301,0.3481511310699178
PC544,SMGEBTCH,1301,0.49972906077269086
PC545,SMGEBTCH,1301,0.13952540533256122
PC546,SMGEBTCH,1301,0.44718808929228004
PC547,SMGEBTCH,1301,0.5774186406684387
PC548,SMGEBTCH,1301,0.5008591526950034
PC549,SMGEBTCH,1301,0.13025674372077517
PC550,SMGEBTCH,1301,0.03310913950130594
PC551,SMGEBTCH,1301,0.8121629893108854
PC552,SMGEBTCH,1301,0.1058674915697712
PC553,SMGEBTCH,1301,0.6177969672282055
PC554,SMGEBTCH,1301,0.2129157120229048
PC555,SMGEBTCH,1301,0.9859924467423327
PC556,SMGEBTCH,1301,0.229631722837151
PC557,SMGEBTCH,1301,0.39539427382863424
PC558,SMGEBTCH,1301,0.6670249057626552
PC559,SMGEBTCH,1301,0.9083244284208809
PC560,SMGEBTCH,1301,0.06514549640458343
PC561,SMGEBTCH,1301,0.9961104488312011
PC562,SMGEBTCH,1301,0.9153972382080735
PC563,SMGEBTCH,1301,0.47627440044944575
PC564,SMGEBTCH,1301,0.8089399077377377
PC565,SMGEBTCH,1301,0.10481194205953451
PC566,SMGEBTCH,1301,0.29351017556695924
PC567,SMGEBTCH,1301,0.044382405496490994
PC568,SMGEBTCH,1301,0.8905250090004058
PC569,SMGEBTCH,1301,0.061174698639789055
PC570,SMGEBTCH,1301,0.22341432424548904
PC571,SMGEBTCH,1301,0.615648401753423
PC572,SMGEBTCH,1301,0.7966137055561866
PC573,SMGEBTCH,1301,0.3697259041114295
PC574,SMGEBTCH,1301,0.6848670186634043
PC575,SMGEBTCH,1301,0.8734492053359211
PC576,SMGEBTCH,1301,0.14310499563460546
PC577,SMGEBTCH,1301,0.956573735422874
PC578,SMGEBTCH,1301,0.10521777687395835
PC579,SMGEBTCH,1301,0.6468350155267784
PC580,SMGEBTCH,1301,0.9830808454374717
PC581,SMGEBTCH,1301,0.5939040797776884
PC582,SMGEBTCH,1301,0.3535282449134453
PC583,SMGEBTCH,1301,0.23751549823957627
PC584,SMGEBTCH,1301,0.2991230796345053
PC585,SMGEBTCH,1301,0.3021052074738731
PC586,SMGEBTCH,1301,0.541383876028504
PC587,SMGEBTCH,1301,0.04515465286966157
PC588,SMGEBTCH,1301,0.15843167114078865
PC589,SMGEBTCH,1301,0.5920918009395375
PC590,SMGEBTCH,1301,0.25997582909547823
PC591,SMGEBTCH,1301,0.8831392006796246
PC592,SMGEBTCH,1301,0.9582232114010232
PC593,SMGEBTCH,1301,0.963796211128916
PC594,SMGEBTCH,1301,0.12588417476817626
PC595,SMGEBTCH,1301,0.360673528082714
PC596,SMGEBTCH,1301,0.547910439809242
PC597,SMGEBTCH,1301,0.3267288659424834
PC598,SMGEBTCH,1301,0.35401466067428394
PC599,SMGEBTCH,1301,0.012096110538570683
PC600,SMGEBTCH,1301,0.10254909712123908
PC601,SMGEBTCH,1301,0.13068014559084237
PC602,SMGEBTCH,1301,0.326456455505596
PC603,SMGEBTCH,1301,0.23560427872074835
PC604,SMGEBTCH,1301,0.44190266626969404
PC605,SMGEBTCH,1301,0.6413440818401708
PC606,SMGEBTCH,1301,0.19728902183391975
PC607,SMGEBTCH,1301,0.2515102817906426
PC608,SMGEBTCH,1301,0.7586853884246049
PC609,SMGEBTCH,1301,0.5606035634118103
PC610,SMGEBTCH,1301,0.4156316667880944
PC611,SMGEBTCH,1301,0.7346675764962503
PC612,SMGEBTCH,1301,0.1996655865796762
PC613,SMGEBTCH,1301,0.6435005759619685
PC614,SMGEBTCH,1301,0.6321353731574165
PC615,SMGEBTCH,1301,0.9494758385936002
PC616,SMGEBTCH,1301,0.8369675410251614
PC617,SMGEBTCH,1301,0.5692901565910795
PC618,SMGEBTCH,1301,0.400086405447632
PC619,SMGEBTCH,1301,0.7599770386071488
PC620,SMGEBTCH,1301,0.6579889110120742
PC621,SMGEBTCH,1301,0.6651668683703321
PC622,SMGEBTCH,1301,0.9324157102554937
PC623,SMGEBTCH,1301,0.8929631559045044
PC624,SMGEBTCH,1301,0.7592328231452845
PC625,SMGEBTCH,1301,0.6115341882760502
PC626,SMGEBTCH,1301,0.6310162021819106
PC627,SMGEBTCH,1301,0.31137632127559073
PC628,SMGEBTCH,1301,0.7257645962930642
PC629,SMGEBTCH,1301,0.9496571138595878
PC630,SMGEBTCH,1301,0.22091206383150297
PC631,SMGEBTCH,1301,0.2739341171515783
PC632,SMGEBTCH,1301,0.8958980846024648
PC633,SMGEBTCH,1301,0.4637671394401711
PC634,SMGEBTCH,1301,0.39457420729978937
PC635,SMGEBTCH,1301,0.6806380432233793
PC636,SMGEBTCH,1301,0.23692766480815505
PC637,SMGEBTCH,1301,0.32147904906830876
PC638,SMGEBTCH,1301,0.9984157830764655
PC639,SMGEBTCH,1301,0.23179032321200096
PC640,SMGEBTCH,1301,0.49940815555128526
PC641,SMGEBTCH,1301,0.05620709769187636
PC642,SMGEBTCH,1301,0.8653528754716046
PC643,SMGEBTCH,1301,0.36656850656635714
PC644,SMGEBTCH,1301,0.7261358143148458
PC645,SMGEBTCH,1301,0.3948220866039634
PC646,SMGEBTCH,1301,0.31907093679683024
PC647,SMGEBTCH,1301,0.17420051609535045
PC648,SMGEBTCH,1301,0.4877839847587081
PC649,SMGEBTCH,1301,0.9589415001245476
PC650,SMGEBTCH,1301,0.6464595632212737
PC651,SMGEBTCH,1301,0.8411037836246154
PC652,SMGEBTCH,1301,0.5839727050432438
PC653,SMGEBTCH,1301,0.720716491155148
PC654,SMGEBTCH,1301,0.6925887216649627
PC655,SMGEBTCH,1301,0.0396509745381649
PC656,SMGEBTCH,1301,0.11174321110161628
PC657,SMGEBTCH,1301,0.7998762685012729
PC658,SMGEBTCH,1301,0.1786289650978277
PC659,SMGEBTCH,1301,0.6956481960927718
PC660,SMGEBTCH,1301,0.08378622595120881
PC661,SMGEBTCH,1301,0.10060450986715316
PC662,SMGEBTCH,1301,0.3263426130505859
PC663,SMGEBTCH,1301,0.6218602691249571
PC664,SMGEBTCH,1301,0.8857315324758064
PC665,SMGEBTCH,1301,0.1633120434196122
PC666,SMGEBTCH,1301,0.3035769814814528
PC667,SMGEBTCH,1301,0.7477199907028584
PC668,SMGEBTCH,1301,0.8597399157337623
PC669,SMGEBTCH,1301,0.4867274590202393
PC670,SMGEBTCH,1301,0.058468674908248426
PC671,SMGEBTCH,1301,0.9678392308100707
PC672,SMGEBTCH,1301,0.7454696431677401
PC673,SMGEBTCH,1301,0.9990944700984752
PC674,SMGEBTCH,1301,0.8519498628512009
PC675,SMGEBTCH,1301,0.6697447389678955
PC676,SMGEBTCH,1301,0.6054586129518897
PC677,SMGEBTCH,1301,0.9583301522849776
PC678,SMGEBTCH,1301,0.8088711300895434
PC679,SMGEBTCH,1301,0.9293703477492222
PC680,SMGEBTCH,1301,0.95170583207929
PC681,SMGEBTCH,1301,0.37746668063081207
PC682,SMGEBTCH,1301,0.5542594024447621
PC683,SMGEBTCH,1301,0.721998841454617
PC684,SMGEBTCH,1301,0.8224060264970658
PC685,SMGEBTCH,1301,0.32523113976004075
PC686,SMGEBTCH,1301,0.2640586275953691
PC687,SMGEBTCH,1301,0.9983980048860137
PC688,SMGEBTCH,1301,0.5405915550149807
PC689,SMGEBTCH,1301,0.04109295037787756
PC690,SMGEBTCH,1301,0.4197041102945731
PC691,SMGEBTCH,1301,0.29187837726402605
PC692,SMGEBTCH,1301,0.04512759638327706
PC693,SMGEBTCH,1301,0.5787868627438859
PC694,SMGEBTCH,1301,0.4059818927384774
PC695,SMGEBTCH,1301,0.19368031696905738
PC696,SMGEBTCH,1301,0.37746766494362943
PC697,SMGEBTCH,1301,0.813665740921693
PC698,SMGEBTCH,1301,0.08391313254528582
PC699,SMGEBTCH,1301,0.1615656092133368
PC700,SMGEBTCH,1301,0.7353346347497425
PC701,SMGEBTCH,1301,0.9469722037390027
PC702,SMGEBTCH,1301,0.9325101905454276
PC703,SMGEBTCH,1301,0.9931890931316457
PC704,SMGEBTCH,1301,0.8103176262146491
PC705,SMGEBTCH,1301,0.8448652127306683
PC706,SMGEBTCH,1301,0.3155889131228885
PC707,SMGEBTCH,1301,0.6816541922521646
PC708,SMGEBTCH,1301,0.4019970923960994
PC709,SMGEBTCH,1301,0.3104998742160831
PC710,SMGEBTCH,1301,0.5956658120740623
PC711,SMGEBTCH,1301,0.5843240134729151
PC712,SMGEBTCH,1301,0.0859869764508551
PC713,SMGEBTCH,1301,0.9375408225302247
PC714,SMGEBTCH,1301,0.7690438738763311
PC715,SMGEBTCH,1301,0.31822787128614777
PC716,SMGEBTCH,1301,0.17563949473657225
PC717,SMGEBTCH,1301,0.07116119307821026
PC718,SMGEBTCH,1301,0.9617090084369188
PC719,SMGEBTCH,1301,0.508384987356842
PC720,SMGEBTCH,1301,0.38052525806422494
PC721,SMGEBTCH,1301,0.7833048265384286
PC722,SMGEBTCH,1301,0.10886177141509402
PC723,SMGEBTCH,1301,0.8783957254391107
PC724,SMGEBTCH,1301,0.575829904596016
PC725,SMGEBTCH,1301,0.020761859959040917
PC726,SMGEBTCH,1301,0.5394834965974428
PC727,SMGEBTCH,1301,0.9806199280860037
PC728,SMGEBTCH,1301,0.5222121245500954
PC729,SMGEBTCH,1301,0.8731061941239888
PC730,SMGEBTCH,1301,0.795541577275642
PC731,SMGEBTCH,1301,0.8752371514560144
PC732,SMGEBTCH,1301,0.9643402211661056
PC733,SMGEBTCH,1301,0.7679052067016788
PC734,SMGEBTCH,1301,0.5747084515496457
PC735,SMGEBTCH,1301,0.9198929498593762
PC736,SMGEBTCH,1301,0.813582844228225
PC737,SMGEBTCH,1301,0.9603715293110642
PC738,SMGEBTCH,1301,0.9907774967960853
PC739,SMGEBTCH,1301,0.893142273308509
PC740,SMGEBTCH,1301,0.7349292204817495
PC741,SMGEBTCH,1301,0.9451469554997021
PC742,SMGEBTCH,1301,0.966147759359776
PC743,SMGEBTCH,1301,0.5798164976933227
PC744,SMGEBTCH,1301,0.9510296263060117
PC745,SMGEBTCH,1301,0.7432497284317051
PC746,SMGEBTCH,1301,0.14424446761835388
PC747,SMGEBTCH,1301,0.9951045231474753
PC748,SMGEBTCH,1301,0.7206274931557897
PC749,SMGEBTCH,1301,0.6336193491473194
PC750,SMGEBTCH,1301,0.8753439394739447
PC751,SMGEBTCH,1301,0.9204566802633009
PC752,SMGEBTCH,1301,0.7985768967820179
PC753,SMGEBTCH,1301,0.781150191604592
PC754,SMGEBTCH,1301,0.15860522014780332
PC755,SMGEBTCH,1301,0.9698914819345027
PC756,SMGEBTCH,1301,0.6308622499852194
PC757,SMGEBTCH,1301,0.24880405547359397
PC758,SMGEBTCH,1301,0.9831765656239142
PC759,SMGEBTCH,1301,0.5528464566832687
PC760,SMGEBTCH,1301,0.2462789043494491
PC761,SMGEBTCH,1301,0.6274773790268164
PC762,SMGEBTCH,1301,0.5270852171046752
PC763,SMGEBTCH,1301,0.7452505869985822
PC764,SMGEBTCH,1301,0.4364649355630372
PC765,SMGEBTCH,1301,0.9679102009922569
PC766,SMGEBTCH,1301,0.734237406249564
PC767,SMGEBTCH,1301,0.7910188810179156
PC768,SMGEBTCH,1301,0.9425010812002341
PC769,SMGEBTCH,1301,0.9999915602354109
PC770,SMGEBTCH,1301,0.4619914912184363
PC771,SMGEBTCH,1301,0.49819923186136517
PC772,SMGEBTCH,1301,0.41944735288736923
PC773,SMGEBTCH,1301,0.7376016503182545
PC774,SMGEBTCH,1301,0.32744333432662504
PC775,SMGEBTCH,1301,0.980074237359595
PC776,SMGEBTCH,1301,0.9747337010468378
PC777,SMGEBTCH,1301,0.2680366206933141
PC778,SMGEBTCH,1301,0.1603501027988466
PC779,SMGEBTCH,1301,0.8389792848265583
PC780,SMGEBTCH,1301,0.9104867970526552
PC781,SMGEBTCH,1301,0.9637750225665449
PC782,SMGEBTCH,1301,0.949468822742533
PC783,SMGEBTCH,1301,0.8813646564757378
PC784,SMGEBTCH,1301,0.8765758933712346
PC785,SMGEBTCH,1301,0.7579423896583317
PC786,SMGEBTCH,1301,0.8639619552792609
PC787,SMGEBTCH,1301,0.8210098666185663
PC788,SMGEBTCH,1301,0.8776172088533639
PC789,SMGEBTCH,1301,0.1836073388186399
PC790,SMGEBTCH,1301,0.8941729598785446
PC791,SMGEBTCH,1301,0.10447173323655727
PC792,SMGEBTCH,1301,0.09696696365792505
PC793,SMGEBTCH,1301,0.16788959944455686
PC794,SMGEBTCH,1301,0.4071979987635038
PC795,SMGEBTCH,1301,0.9646690246361354
PC796,SMGEBTCH,1301,0.3031250538375208
PC797,SMGEBTCH,1301,0.6150820103191695
PC798,SMGEBTCH,1301,0.9753265578942365
PC799,SMGEBTCH,1301,0.9732871792391073
PC800,SMGEBTCH,1301,0.9816741104329845
PC801,SMGEBTCH,1301,0.5283613858578238
PC802,SMGEBTCH,1301,0.7008069811516393
PC803,SMGEBTCH,1301,0.87190197049353
PC804,SMGEBTCH,1301,0.9990844936640231
PC805,SMGEBTCH,1301,0.9070199014479878
PC806,SMGEBTCH,1301,0.8438719946280517
PC807,SMGEBTCH,1301,0.649703036948043
PC808,SMGEBTCH,1301,0.570149525858948
PC809,SMGEBTCH,1301,0.3549715024737438
PC810,SMGEBTCH,1301,0.7835152575052793
PC811,SMGEBTCH,1301,0.7299253586477908
PC812,SMGEBTCH,1301,0.640978472033716
PC813,SMGEBTCH,1301,0.26065916359467145
PC814,SMGEBTCH,1301,0.9907623333018996
PC815,SMGEBTCH,1301,0.7098031555701165
PC816,SMGEBTCH,1301,0.37407288323742127
PC817,SMGEBTCH,1301,0.9044289039819864
PC818,SMGEBTCH,1301,0.7467121115479682
PC819,SMGEBTCH,1301,0.21513079509327657
PC820,SMGEBTCH,1301,0.9711221282799402
PC821,SMGEBTCH,1301,0.9319045742328693
PC822,SMGEBTCH,1301,0.8352658267282949
PC823,SMGEBTCH,1301,0.6054826753967977
PC824,SMGEBTCH,1301,0.35613830585796935
PC825,SMGEBTCH,1301,0.4760754427999395
PC826,SMGEBTCH,1301,0.797670628544018
PC827,SMGEBTCH,1301,0.8728200615761232
PC828,SMGEBTCH,1301,0.1026437139336948
PC829,SMGEBTCH,1301,0.5367528828106615
PC830,SMGEBTCH,1301,0.6505639307151913
PC831,SMGEBTCH,1301,0.7192560780480055
PC832,SMGEBTCH,1301,0.9984432375754577
PC833,SMGEBTCH,1301,0.6219589062943083
PC834,SMGEBTCH,1301,0.9932633314482767
PC835,SMGEBTCH,1301,0.5278248701390218
PC836,SMGEBTCH,1301,0.5185482440757436
PC837,SMGEBTCH,1301,0.19431698754358673
PC838,SMGEBTCH,1301,0.8867709101969389
PC839,SMGEBTCH,1301,0.5081105645318309
PC840,SMGEBTCH,1301,0.42142192219300517
PC841,SMGEBTCH,1301,0.9361848406662286
PC842,SMGEBTCH,1301,0.9936225408274788
PC843,SMGEBTCH,1301,0.921092790575641
PC844,SMGEBTCH,1301,0.7429790868681014
PC845,SMGEBTCH,1301,0.8159334234307769
PC846,SMGEBTCH,1301,0.9899206047195135
PC847,SMGEBTCH,1301,0.6821697305584393
PC848,SMGEBTCH,1301,0.5963781537561639
PC849,SMGEBTCH,1301,0.6381927848951887
PC850,SMGEBTCH,1301,0.9601049457177768
PC851,SMGEBTCH,1301,0.8633693333315842
PC852,SMGEBTCH,1301,0.8130132489164049
PC853,SMGEBTCH,1301,0.4043483807102667
PC854,SMGEBTCH,1301,0.21158932630487956
PC855,SMGEBTCH,1301,0.012596238511960893
PC856,SMGEBTCH,1301,0.5054529233088974
PC857,SMGEBTCH,1301,0.10424091217155643
PC858,SMGEBTCH,1301,0.740747433066963
PC859,SMGEBTCH,1301,0.8267322837631843
PC860,SMGEBTCH,1301,0.5817147950204675
PC861,SMGEBTCH,1301,0.9621066853451212
PC862,SMGEBTCH,1301,0.8813754462643694
PC863,SMGEBTCH,1301,0.34023505148472083
PC864,SMGEBTCH,1301,0.3679635540384817
PC865,SMGEBTCH,1301,0.5109434208969794
PC866,SMGEBTCH,1301,0.7858757435059517
PC867,SMGEBTCH,1301,0.9443100406148068
PC868,SMGEBTCH,1301,0.7943086638195149
PC869,SMGEBTCH,1301,0.8993129282663757
PC870,SMGEBTCH,1301,0.7325409565319385
PC871,SMGEBTCH,1301,0.9953935874769138
PC872,SMGEBTCH,1301,0.8296249592519709
PC873,SMGEBTCH,1301,0.8321823381502149
PC874,SMGEBTCH,1301,0.9382394494069842
PC875,SMGEBTCH,1301,0.8307930847453309
PC876,SMGEBTCH,1301,0.7269659930671672
PC877,SMGEBTCH,1301,0.990174461581735
PC878,SMGEBTCH,1301,0.854320312156985
PC879,SMGEBTCH,1301,0.8794995185619968
PC880,SMGEBTCH,1301,0.9229882991706284
