Mixture,adipocyte,aspc,b_cell,dendritic_cell,endothelial,lec,macrophage,mast_cell,mesothelium,monocyte,nk_cell,pericyte,smc,t_cell,P-value,Correlation,RMSE
GTEX-13OVJ-0926-SM-5K7U1,0,0.328774212076213,0,0,0.238372880611349,0,0.0935033513765383,0,0,0.195795091610503,0,0.143554464325397,0,0,9999,0.0997368248164301,1.21300295031857
GTEX-13OVK-0326-SM-7KUEJ,0,0.19744534937321,0,0,0.207382423361425,0,0.16105706337406,0,0,0.097146663273658,0.0748576211241587,0.116479704860814,0.0469172337003764,0.0987139409322985,9999,0.103981237114569,1.22829378529443
GTEX-13OVL-0826-SM-5L3GV,0,0.203284114706207,0,0.064180975707263,0.219698141275592,0,0.0962966201901364,0,0,0.0844874043010311,0.0796936271801132,0.171708592318914,0,0.0806505243207429,9999,0.109820853405082,1.22194063822535
GTEX-13OW6-2426-SM-5K7WO,0,0.39360176373463,0,0,0.17754734260341,0,0.0859009455713275,0,0,0.0924552304431048,0.08306422527655,0.098251938108686,0,0.069178554262291,9999,0.114294742219866,1.22047639926129
GTEX-13OW7-1126-SM-5K7V6,0,0.332991337347872,0,0,0.177689405292684,0,0.0360181604333327,0,0,0.125859206681318,0,0.0296432909359729,0.297798599308821,0,9999,0.104847192456133,1.28109792995173
GTEX-13OW8-0326-SM-5L3FB,0,0.264682140137044,0,0,0.453052193164322,0,0.0602648924084725,0,0,0.0825204323153379,0,0.135383854765698,0,0.00409648720912444,9999,0.100501741308053,1.22553300172898
GTEX-13PDP-1226-SM-5K7TW,0,0.238227571234437,0,0.029080080670629,0.409208769557559,0,0.0100585964576802,0,0,0.113270126955972,0,0.200154855123722,0,0,9999,0.0863782413115493,1.2395926208331
GTEX-13PL6-0926-SM-5KLYY,0,0.43401245852333,0,0,0.155874420627718,0,0.127809797740159,0,0,0.123952441645209,0,0.147559876300132,0,0.0107910051634524,9999,0.120976045705027,1.21338379636364
GTEX-13PL7-1226-SM-5MR7S,0,0.328548629940513,0,0,0.104994480804368,0,0.177009615968562,0,0,0.242585045654409,0,0.138979202024273,0,0.00788302560787503,9999,0.106045627399742,1.19850121559866
GTEX-13PVQ-2226-SM-5L3G9,0,0.2074281367198,0,0,0.196552475664015,0,0.124720385164405,0,0,0.106445972544032,0.0885678912046918,0.143689657609196,0,0.132595481093861,9999,0.135313833612863,1.2035344825233
GTEX-13PVR-0526-SM-5S2OB,0,0.171012409793357,0,0.026615899118408,0.153133226432971,0,0.146183234576952,0,0,0.151613289381166,0.0777083962040491,0.177882008124461,0,0.0958515363686349,9999,0.122106877968043,1.20440948165374
