Mixture,adipocyte,aspc,b_cell,dendritic_cell,endothelial,lec,macrophage,mast_cell,mesothelium,monocyte,nk_cell,pericyte,smc,t_cell,P-value,Correlation,RMSE
GTEX-XYKS-2726-SM-4E3IC,0,0.571857980811223,0,0,0.124572888888133,0,0.167086775592112,0,0,0.133067440603719,0,0,0.00125548629515166,0.00215942780966125,9999,0.105956052892553,1.20690328344138
GTEX-Y111-0226-SM-4SOIW,0,0.26538753783675,0,0,0.314665407491415,0,0.0633951478650604,0,0,0.104857956648625,0,0.102658653815438,0.149035296342712,0,9999,0.0898875873040908,1.26132540201289
GTEX-Y114-2326-SM-4TT7X,0,0.390266871204369,0,0,0.205323320710649,0,0.135887500143455,0,0,0.202788779483003,0,0.0657335284585236,0,0,9999,0.12419590363739,1.18649505410359
GTEX-Y3I4-2226-SM-4TT7O,0,0.474748285791335,0,0,0.157257598308002,0,0.134295168945977,0,0,0.202792781120092,0,0,0.0309061658345946,0,9999,0.103709198424604,1.20261814060944
GTEX-Y3IK-2526-SM-4WWDM,0,0.219361146833977,0.00203238707744766,0.0540350044568467,0.121255701530627,0,0.0555198333297787,0,0,0.25703312193701,0.0758310458571296,0.143532789674161,0.00976616889024687,0.061632800412775,9999,0.114833444422283,1.19673570847342
GTEX-Y5V5-2426-SM-5IFJA,0,0.508826578249291,0,0,0.142437156250651,0,0.18461471066103,0,0,0.133163568869336,0,0.0309579859696927,0,0,9999,0.112131725448776,1.2022616546174
GTEX-Y5V6-2526-SM-5IFJV,0,0.184396017081159,0,0.0584584300531771,0.154738364747624,0,0.114827812066571,0,0,0.193473659489514,0.0631135141078228,0.142582956329897,0,0.0884092461242339,9999,0.112191319705779,1.20086397316548
GTEX-Y8E4-0726-SM-4WWFN,0,0.491345181410435,0,0,0.190033673215678,0,0.144995860823827,0,0,0.119842095189519,0,0.0129112814702619,0.0408719078902795,0,9999,0.10258488425049,1.21860314358853
GTEX-Y8E5-0226-SM-57WCM,0,0.345791290418222,0,0.0322142260816194,0.141365590026522,0,0.104972205426123,0,0,0.135725666316421,0.082302761881422,0.0838833806065765,0,0.073744879243094,9999,0.10287828830239,1.21553998624108
GTEX-Y8LW-1926-SM-4WWFZ,0,0.45030977829162,0,0,0.242530452033242,0,0.11737462166177,0,0,0.178532252957001,0,0,0.00364120596094398,0.00761168909542298,9999,0.110564410475243,1.19505775851623
GTEX-Y9LG-2026-SM-62LFS,0,0.227204432360717,0,0,0.313287890109232,0,0.1103899401619,0,0,0.235190287385382,0,0.113927449982769,0,0,9999,0.0983963677688755,1.19880131648827
GTEX-YB5E-2126-SM-5IFI7,0,0.318207433050335,0,0,0.241006550096256,0,0.115976667164236,0,0,0.189464476102062,0,0.135344873587111,0,0,9999,0.0939491264109919,1.21471394843739
GTEX-YB5K-2226-SM-4WWG1,0,0.317895905470075,0,0,0.248713742278852,0,0.157666795784533,0,0,0.187976495362515,0,0.0877470611040246,0,0,9999,0.100557267473703,1.20188515773215
GTEX-YBZK-0526-SM-GNIO6,0.00648516607416535,0.0903996959662571,0,0.0782086145914101,0.161937709687906,0,0.143315603548704,0,0,0.146486657797697,0.098590049397059,0.203092920508171,0,0.0714835824286312,9999,0.104927757392892,1.21698182841334
GTEX-YEC3-1226-SM-5IFI8,0,0.446944619927462,0,0,0.209469937379925,0,0.123471609037628,0,0,0.183906540121989,0,0,0.0362072935329957,0,9999,0.100713330154966,1.20730120782922
GTEX-YEC4-2426-SM-57WFO,0,0.383727002011428,0,0,0.216428196841629,0,0.13989936754631,0,0,0.216995588721523,0,0.04294984487911,0,0,9999,0.109423853452827,1.19075419802725
GTEX-YECK-0226-SM-4W215,0,0.308130232380683,0,0,0.145594545870601,0,0.104943055637742,0,0,0.149021873560638,0,0.0176524580665956,0.27465783448374,0,9999,0.115786448836127,1.25662707199021
GTEX-YF7O-2426-SM-5IFJL,0,0.421887002051184,0,0,0.183007296674819,0,0.158459970662764,0,0,0.195222108936363,0,0.0414236216748706,0,0,9999,0.0963821912604142,1.20268498889356
